"","volcano.number","volcano.name","country","primary.volcano.type","activity.evidence","last.known.eruption","region","subregion","lat","long","elevation..m.","dominant.rock.type","tectonic.setting","file","slab.dip","slab.depth","slab.strike","mx","my","optional"
"1111",344131,"Esteli","Nicaragua","Fissure vent(s)","Evidence Uncertain","Unknown","México and Central America","Nicaragua",13.17,-86.4,899,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-86.4,13.17,TRUE
"1112",344132,"Ciguatepe, Cerro el","Nicaragua","Stratovolcano","Evidence Uncertain","Unknown","México and Central America","Nicaragua",12.53,-86.142,603,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-86.142,12.53,TRUE
"1113",344133,"Lajas, Las","Nicaragua","Shield","Evidence Uncertain","Unknown","México and Central America","Nicaragua",12.3,-85.73,926,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-85.73,12.3,TRUE
"1114",344140,"Azul, Volcan","Nicaragua","Pyroclastic cone(s)","Evidence Credible","Unknown","México and Central America","Nicaragua",12.53,-83.87,201,"Trachybasalt / Tephrite Basanite","Subduction zone / Intermediate crust (15-25 km)","Holocene",NA,NA,NA,-83.87,12.53,TRUE
"1115",345010,"Orosi","Costa Rica","Stratovolcano(es)","Evidence Uncertain","Unknown","México and Central America","Costa Rica",10.98,-85.473,1659,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-85.473,10.98,TRUE
"1116",345020,"Rincon de la Vieja","Costa Rica","Complex","Eruption Observed","2019 CE","México and Central America","Costa Rica",10.83,-85.324,1916,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-85.324,10.83,TRUE
"1117",345030,"Miravalles","Costa Rica","Stratovolcano","Eruption Observed","1946 CE","México and Central America","Costa Rica",10.748,-85.153,2028,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-85.153,10.748,TRUE
"1118",345031,"Tenorio","Costa Rica","Stratovolcano(es)","Evidence Credible","Unknown","México and Central America","Costa Rica",10.673,-85.015,1916,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-85.015,10.673,TRUE
"1119",345033,"Arenal","Costa Rica","Stratovolcano","Eruption Observed","2010 CE","México and Central America","Costa Rica",10.463,-84.703,1670,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-84.703,10.463,TRUE
"1120",345034,"Platanar","Costa Rica","Stratovolcano(es)","Evidence Credible","Unknown","México and Central America","Costa Rica",10.3,-84.366,2267,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-84.366,10.3,TRUE
"1121",345040,"Poas","Costa Rica","Stratovolcano","Eruption Observed","2019 CE","México and Central America","Costa Rica",10.2,-84.233,2708,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-84.233,10.2,TRUE
"1122",345050,"Barva","Costa Rica","Complex","Eruption Dated","6050 BCE","México and Central America","Costa Rica",10.135,-84.1,2906,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-84.1,10.135,TRUE
"1123",345060,"Irazu","Costa Rica","Stratovolcano","Eruption Observed","1994 CE","México and Central America","Costa Rica",9.979,-83.852,3432,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-83.852,9.979,TRUE
"1124",345070,"Turrialba","Costa Rica","Stratovolcano","Eruption Observed","2019 CE","México and Central America","Costa Rica",10.025,-83.767,3340,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-83.767,10.025,TRUE
"1125",346010,"Baru","Panama","Stratovolcano","Eruption Observed","1550 CE","México and Central America","Panama",8.808,-82.543,3474,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-82.543,8.808,TRUE
"1126",346030,"Valle, El","Panama","Stratovolcano","Evidence Uncertain","Unknown","México and Central America","Panama",8.58,-80.17,1185,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-80.17,8.58,TRUE
"1127",351011,"Romeral","Colombia","Stratovolcano","Eruption Dated","5390 BCE","South America","Colombia",5.203,-75.363,3769,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",22.2347888946533,-103.014663696289,67.3863906860352,-75.363,5.203,TRUE
"1128",351012,"Bravo, Cerro","Colombia","Stratovolcano","Eruption Dated","1720 CE","South America","Colombia",5.091,-75.293,3985,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",25.1986503601074,-109.527862548828,67.9075241088867,-75.293,5.091,TRUE
"1129",351020,"Ruiz, Nevado del","Colombia","Stratovolcano","Eruption Observed","2019 CE","South America","Colombia",4.892,-75.324,5279,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",28.727912902832,-118.661552429199,64.9668273925781,-75.324,4.892,TRUE
"1130",351021,"Santa Isabel","Colombia","Shield","Eruption Dated","850 BCE","South America","Colombia",4.818,-75.365,4944,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",29.7121925354004,-121.946151733398,62.3704299926758,-75.365,4.818,TRUE
"1131",351030,"Tolima, Nevado del","Colombia","Stratovolcano","Eruption Observed","1943 CE","South America","Colombia",4.658,-75.33,5215,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",32.2807540893555,-132.821136474609,60.3529243469238,-75.33,4.658,TRUE
"1132",351040,"Machin","Colombia","Stratovolcano","Eruption Dated","1180 CE","South America","Colombia",4.487,-75.389,2749,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",33.2381782531738,-141.064788818359,55.4962577819824,-75.389,4.487,TRUE
"1133",351050,"Huila, Nevado del","Colombia","Stratovolcano","Eruption Observed","2012 CE","South America","Colombia",2.93,-76.03,5364,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",35.4408531188965,-160.118530273438,17.8572330474854,-76.03,2.93,TRUE
"1134",351060,"Purace","Colombia","Stratovolcano(es)","Eruption Observed","1977 CE","South America","Colombia",2.32,-76.4,4650,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",33.5482330322266,-147.378570556641,19.3782768249512,-76.4,2.32,TRUE
"1135",351061,"Sotara","Colombia","Stratovolcano","Evidence Credible","Unknown","South America","Colombia",2.108,-76.592,4400,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",31.7570705413818,-139.937088012695,24.9669628143311,-76.592,2.108,TRUE
"1136",351062,"Petacas","Colombia","Lava dome","Evidence Uncertain","Unknown","South America","Colombia",1.666,-76.814,3280,"No Data (checked)","Subduction zone / Continental crust (>25 km)","Holocene",30.1250133514404,-141.655014038086,33.2512283325195,-76.814,1.666,TRUE
"1137",351070,"Dona Juana","Colombia","Stratovolcano","Eruption Observed","1906 CE","South America","Colombia",1.5,-76.936,4137,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",29.1972427368164,-141.443252563477,34.4774131774902,-76.936,1.5,TRUE
"1138",351080,"Galeras","Colombia","Complex","Eruption Observed","2014 CE","South America","Colombia",1.22,-77.37,4276,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",26.7862205505371,-129.904647827148,33.544319152832,-77.37,1.22,TRUE
"1139",351090,"Azufral","Colombia","Stratovolcano","Eruption Dated","930 BCE","South America","Colombia",1.08,-77.68,4070,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",25.2209320068359,-119.315826416016,31.5531768798828,-77.68,1.08,TRUE
"1140",351100,"Cumbal","Colombia","Stratovolcano","Eruption Observed","1926 CE","South America","Colombia",0.95,-77.87,4764,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",23.7957649230957,-114.704292297363,29.0061206817627,-77.87,0.95,TRUE
"1141",351110,"Chiles-Cerro Negro","Colombia-Ecuador","Stratovolcano","Evidence Uncertain","1936 CE","South America","Colombia",0.817,-77.938,4698,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",22.7424259185791,-114.811134338379,25.9630947113037,-77.938,0.817,TRUE
"1142",352001,"Soche","Ecuador","Stratovolcano","Eruption Dated","6650 BCE","South America","Ecuador",0.552,-77.58,3955,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",22.6261157989502,-134.347778320312,15.0167045593262,-77.58,0.552,TRUE
"1143",352002,"Chachimbiro","Ecuador","Stratovolcano","Eruption Dated","3740 BCE","South America","Ecuador",0.468,-78.287,4106,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",19.4712982177734,-107.338577270508,23.9772567749023,-78.287,0.468,TRUE
"1144",352003,"Cuicocha","Ecuador","Caldera","Eruption Dated","650 CE","South America","Ecuador",0.308,-78.364,3246,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",18.2664890289307,-106.99454498291,23.6061859130859,-78.364,0.308,TRUE
"1145",352004,"Imbabura","Ecuador","Compound","Eruption Dated","5550 BCE","South America","Ecuador",0.258,-78.183,4609,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",18.2238788604736,-113.888092041016,19.6096439361572,-78.183,0.258,TRUE
"1146",352005,"Mojanda","Ecuador","Stratovolcano(es)","Evidence Uncertain","Unknown","South America","Ecuador",0.13,-78.27,4263,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",17.3898029327393,-112.514404296875,20.3901386260986,-78.27,0.13,TRUE
"1147",352006,"Cayambe","Ecuador","Compound","Eruption Observed","1786 CE","South America","Ecuador",0.029,-77.986,5790,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",18.1580562591553,-123.157508850098,15.5616111755371,-77.986,0.029,TRUE
"1148",352010,"Reventador","Ecuador","Stratovolcano","Eruption Observed","2019 CE","South America","Ecuador",-0.077,-77.656,3562,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",20.532247543335,-136.751388549805,12.9462928771973,-77.656,-0.077,TRUE
"1149",352011,"Pululahua","Ecuador","Caldera","Eruption Dated","290 CE","South America","Ecuador",0.038,-78.463,3356,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",16.6912307739258,-107.451469421387,22.6964321136475,-78.463,0.038,TRUE
"1150",352020,"Guagua Pichincha","Ecuador","Stratovolcano","Eruption Observed","2002 CE","South America","Ecuador",-0.171,-78.598,4784,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",15.8804273605347,-105.912994384766,21.58522605896,-78.598,-0.171,TRUE
"1151",352021,"Atacazo","Ecuador","Stratovolcano","Eruption Dated","320 BCE","South America","Ecuador",-0.353,-78.617,4463,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",15.3889265060425,-107.396492004395,18.7767086029053,-78.617,-0.353,TRUE
"1152",352022,"Chacana","Ecuador","Caldera","Eruption Observed","1773 CE","South America","Ecuador",-0.375,-78.25,4643,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",16.911958694458,-118.828155517578,18.9141807556152,-78.25,-0.375,TRUE
"1153",352030,"Antisana","Ecuador","Stratovolcano","Eruption Observed","1802 CE","South America","Ecuador",-0.481,-78.141,5753,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",17.90110206604,-123.80818939209,19.2456893920898,-78.141,-0.481,TRUE
"1154",352031,"Aliso","Ecuador","Stratovolcano","Eruption Dated","2450 BCE","South America","Ecuador",-0.53,-78,4267,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",18.9615535736084,-129.07746887207,19.9282989501953,-78,-0.53,TRUE
"1155",352040,"Sumaco","Ecuador","Stratovolcano","Evidence Uncertain","1895 CE","South America","Ecuador",-0.538,-77.626,3990,"Trachybasalt / Tephrite Basanite","Subduction zone / Continental crust (>25 km)","Holocene",22.0710468292236,-143.317932128906,20.3818054199219,-77.626,-0.538,TRUE
"1156",352041,"Illiniza","Ecuador","Stratovolcano","Evidence Credible","Unknown","South America","Ecuador",-0.659,-78.714,5248,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",15.1128692626953,-107.137870788574,13.1101675033569,-78.714,-0.659,TRUE
"1157",352050,"Cotopaxi","Ecuador","Stratovolcano","Eruption Observed","2016 CE","South America","Ecuador",-0.677,-78.436,5911,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",16.7313938140869,-115.942947387695,14.9239711761475,-78.436,-0.677,TRUE
"1158",352060,"Quilotoa","Ecuador","Caldera","Eruption Dated","1280 CE","South America","Ecuador",-0.85,-78.9,3914,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",14.8138809204102,-102.836692810059,8.63679027557373,-78.9,-0.85,TRUE
"1159",352071,"Chimborazo","Ecuador","Stratovolcano","Eruption Dated","550 CE","South America","Ecuador",-1.464,-78.815,6310,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",15.5611410140991,-105.746772766113,351.661102294922,-78.815,-1.464,TRUE
"1160",352080,"Tungurahua","Ecuador","Stratovolcano","Eruption Observed","2016 CE","South America","Ecuador",-1.467,-78.442,5023,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",17.366584777832,-117.613822937012,348.598724365234,-78.442,-1.467,TRUE
"1161",352081,"Licto","Ecuador","Pyroclastic cone(s)","Evidence Uncertain","Unknown","South America","Ecuador",-1.78,-78.613,3336,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",16.2165603637695,-108.825317382812,332.928375244141,-78.613,-1.78,TRUE
"1162",352090,"Sangay","Ecuador","Stratovolcano","Eruption Observed","2019 CE","South America","Ecuador",-2.005,-78.341,5286,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",17.8966674804688,-112.207054138184,314.987609863281,-78.341,-2.005,TRUE
"1176",354000,"Quimsachata","Peru","Lava dome","Eruption Dated","4450 BCE","South America","Peru",-14.176,-71.351,3693,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",32.5849456787109,-134.902389526367,355.187438964844,-71.351,-14.176,TRUE
"1177",354001,"Auquihuato, Cerro","Peru","Pyroclastic cone","Evidence Uncertain","Unknown","South America","Peru",-15.07,-73.18,4980,"No Data (checked)","Subduction zone / Continental crust (>25 km)","Holocene",5.95305442810059,-85.7824020385742,296.961059570312,-73.18,-15.07,TRUE
"1178",354002,"Sara Sara","Peru","Stratovolcano","Evidence Credible","Unknown","South America","Peru",-15.33,-73.45,5522,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",13.48095703125,-79.0975952148438,302.986206054688,-73.45,-15.33,TRUE
"1179",354003,"Coropuna","Peru","Stratovolcano","Evidence Credible","Unknown","South America","Peru",-15.52,-72.65,6377,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",10.2815351486206,-86.1489181518555,327.736236572266,-72.65,-15.52,TRUE
"1180",354004,"Andahua-Orcopampa","Peru","Pyroclastic cone(s)","Eruption Dated","1490 CE","South America","Peru",-15.42,-72.33,4713,"Trachyandesite / Basaltic Trachyandesite","Subduction zone / Continental crust (>25 km)","Holocene",13.1724157333374,-93.2383499145508,350.119049072266,-72.33,-15.42,TRUE
"1181",354005,"Huambo","Peru","Volcanic field","Eruption Dated","700 BCE","South America","Peru",-15.83,-72.13,4550,"Trachyandesite / Basaltic Trachyandesite","Subduction zone / Continental crust (>25 km)","Holocene",19.0761680603027,-95.457160949707,337.284393310547,-72.13,-15.83,TRUE
"1182",354006,"Sabancaya","Peru","Stratovolcano(es)","Eruption Observed","2019 CE","South America","Peru",-15.787,-71.857,5960,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",22.2350883483887,-106.91283416748,342.108306884766,-71.857,-15.787,TRUE
"1183",354007,"Chachani, Nevado","Peru","Stratovolcano","Evidence Uncertain","Unknown","South America","Peru",-16.191,-71.53,6057,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",25.1359310150146,-110.821601867676,322.161743164062,-71.53,-16.191,TRUE
"1184",354008,"Nicholson, Cerro","Peru","Pyroclastic cone","Evidence Credible","Unknown","South America","Peru",-16.261,-71.754,2525,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.6390018463135,-99.7358169555664,321.300018310547,-71.754,-16.261,TRUE
"1185",354010,"Misti, El","Peru","Stratovolcano","Eruption Observed","1985 CE","South America","Peru",-16.294,-71.409,5822,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",25.7579345703125,-111.312217712402,316.801879882812,-71.409,-16.294,TRUE
"1186",354020,"Ubinas","Peru","Stratovolcano","Eruption Observed","2019 CE","South America","Peru",-16.355,-70.903,5672,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",27.3854923248291,-127.565246582031,306.850799560547,-70.903,-16.355,TRUE
"1187",354030,"Huaynaputina","Peru","Stratovolcano","Eruption Observed","1600 CE","South America","Peru",-16.608,-70.85,4850,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",26.8102073669434,-117.354423522949,302.524841308594,-70.85,-16.608,TRUE
"1188",354031,"Ticsani","Peru","Lava dome(s)","Eruption Dated","1800 CE","South America","Peru",-16.755,-70.595,5408,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",26.6110458374023,-116.998908996582,299.678619384766,-70.595,-16.755,TRUE
"1189",354040,"Tutupaca","Peru","Stratovolcano(es)","Eruption Observed","1802 CE","South America","Peru",-17.026,-70.372,5801,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.6939353942871,-110.019020080566,302.642669677734,-70.372,-17.026,TRUE
"1190",354050,"Yucamane","Peru","Stratovolcano(es)","Eruption Observed","1320 BCE","South America","Peru",-17.184,-70.196,5495,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",23.7152500152588,-108.379165649414,306.935455322266,-70.196,-17.184,TRUE
"1191",354060,"Casiri, Nevados","Peru","Stratovolcano(es)","Evidence Credible","Unknown","South America","Peru",-17.47,-69.813,5650,"Trachyte / Trachydacite","Subduction zone / Continental crust (>25 km)","Holocene",22.9203720092773,-109.958030700684,316.607727050781,-69.813,-17.47,TRUE
"1192",355010,"Tacora","Chile-Peru","Stratovolcano(es)","Unrest / Holocene","Unknown","South America","Northern Chile, Bolivia and Argentina",-17.72,-69.77,5980,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",21.7163219451904,-104.129554748535,321.397216796875,-69.77,-17.72,TRUE
"1193",355011,"Taapaca","Chile","Complex","Eruption Dated","320 BCE","South America","Northern Chile, Bolivia and Argentina",-18.1,-69.5,5860,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",21.5025615692139,-103.765899658203,329.215698242188,-69.5,-18.1,TRUE
"1194",355012,"Parinacota","Chile-Bolivia","Stratovolcano","Eruption Dated","290 CE","South America","Northern Chile, Bolivia and Argentina",-18.166,-69.142,6336,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.1147117614746,-115.768424987793,332.742828369141,-69.142,-18.166,TRUE
"1195",355020,"Guallatiri","Chile","Stratovolcano","Eruption Observed","1960 CE","South America","Northern Chile, Bolivia and Argentina",-18.42,-69.092,6071,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",23.8212814331055,-112.392936706543,334.499237060547,-69.092,-18.42,TRUE
"1196",355021,"Tambo Quemado","Bolivia","Pyroclastic shield","Evidence Credible","Unknown","South America","Northern Chile, Bolivia and Argentina",-18.62,-68.75,4215,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",27.6347961425781,-124.332595825195,338.031036376953,-68.75,-18.62,TRUE
"1197",355030,"Isluga","Chile","Stratovolcano","Eruption Observed","1913 CE","South America","Northern Chile, Bolivia and Argentina",-19.15,-68.83,5550,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.7586631774902,-109.631462097168,339.021240234375,-68.83,-19.15,TRUE
"1198",355032,"Tata Sabaya","Bolivia","Stratovolcano","Evidence Credible","Unknown","South America","Northern Chile, Bolivia and Argentina",-19.13,-68.53,5430,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",29.3620414733887,-125.11988067627,340.706115722656,-68.53,-19.13,TRUE
"1199",355035,"Jayu Khota, Laguna","Bolivia","Maar(s)","Evidence Credible","Unknown","South America","Northern Chile, Bolivia and Argentina",-19.463,-67.432,3650,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",32.0546913146973,-186.071197509766,339.376831054688,-67.432,-19.463,TRUE
"1200",355036,"Jatun Mundo Quri Warani","Bolivia","Lava dome(s)","Evidence Uncertain","Unknown","South America","Northern Chile, Bolivia and Argentina",-19.78,-66.48,5438,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",34.1314811706543,-235.290725708008,337.484527587891,-66.48,-19.78,TRUE
"1201",355040,"Irruputuncu","Chile-Bolivia","Stratovolcano","Eruption Observed","1995 CE","South America","Northern Chile, Bolivia and Argentina",-20.73,-68.55,5163,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",18.6533451080322,-98.8128356933594,347.454925537109,-68.55,-20.73,TRUE
"1202",355042,"Pampa Luxsar","Bolivia","Volcanic field","Evidence Uncertain","Unknown","South America","Northern Chile, Bolivia and Argentina",-20.85,-68.2,5543,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",23.7078800201416,-111.383979797363,347.086853027344,-68.2,-20.85,TRUE
"1203",355050,"Olca-Paruma","Chile-Bolivia","Stratovolcano(es)","Eruption Observed","Unknown","South America","Northern Chile, Bolivia and Argentina",-20.939,-68.413,5705,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",19.6145172119141,-101.884643554688,348.174407958984,-68.413,-20.939,TRUE
"1204",355061,"Azufre, Cerro del","Chile","Stratovolcano","Evidence Uncertain","Unknown","South America","Northern Chile, Bolivia and Argentina",-21.787,-68.237,5846,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",19.8494968414307,-102.583938598633,351.037719726562,-68.237,-21.787,TRUE
"1205",355070,"San Pedro-San Pablo","Chile","Stratovolcano(es)","Eruption Observed","1960 CE","South America","Northern Chile, Bolivia and Argentina",-21.888,-68.391,6142,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",17.3122959136963,-96.870246887207,350.941467285156,-68.391,-21.888,TRUE
"1206",355090,"Putana","Chile","Stratovolcano","Eruption Observed","1810 CE","South America","Northern Chile, Bolivia and Argentina",-22.557,-67.853,5884,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",24.2700309753418,-112.808807373047,349.878265380859,-67.853,-22.557,TRUE
"1207",355091,"Sairecabur","Chile-Bolivia","Stratovolcano(es)","Evidence Credible","Unknown","South America","Northern Chile, Bolivia and Argentina",-22.72,-67.892,5971,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",23.0242729187012,-109.136611938477,349.455657958984,-67.892,-22.72,TRUE
"1208",355092,"Licancabur","Chile-Bolivia","Stratovolcano","Evidence Credible","Unknown","South America","Northern Chile, Bolivia and Argentina",-22.83,-67.88,5916,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",22.9545402526855,-108.845687866211,349.357391357422,-67.88,-22.83,TRUE
