"","volcano.number","volcano.name","country","primary.volcano.type","activity.evidence","last.known.eruption","region","subregion","lat","long","elevation..m.","dominant.rock.type","tectonic.setting","file","slab.dip","slab.depth","slab.strike","mx","my","optional"
"276",251050,"Long Island","Papua New Guinea","Complex","Eruption Observed","1993 CE","Melanesia and Australia","Northeast of New Guinea",-5.358,147.12,1280,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",69.2179234810131,-190.495753132184,276.295959449952,147.12,-5.358,TRUE
"277",251060,"Umboi","Papua New Guinea","Complex","Evidence Credible","Unknown","Melanesia and Australia","Northeast of New Guinea",-5.589,147.875,1548,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",62.1438603065289,-135.593861996697,267.523420551231,147.875,-5.589,TRUE
"278",251070,"Ritter Island","Papua New Guinea","Stratovolcano","Eruption Observed","2007 CE","Melanesia and Australia","Northeast of New Guinea",-5.519,148.115,75,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",65.4016283043668,-149.468365256431,269.760033505791,148.115,-5.519,TRUE
"279",251080,"Sakar","Papua New Guinea","Stratovolcano","Evidence Uncertain","Unknown","Melanesia and Australia","Northeast of New Guinea",-5.414,148.094,992,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",68.3941116481006,-175.768666725066,270.997192386988,148.094,-5.414,TRUE
"280",252010,"Langila","Papua New Guinea","Complex","Eruption Observed","2018 CE","Melanesia and Australia","New Britain",-5.525,148.42,1330,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",65.5136117065183,-143.376736222969,266.541707352302,148.42,-5.525,TRUE
"281",252021,"Mundua","Papua New Guinea","Complex","Evidence Credible","Unknown","Melanesia and Australia","New Britain",-4.624,149.339,171,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",77.6767908825433,-455.819641337056,266.209194572541,149.339,-4.624,TRUE
"282",252030,"Garove","Papua New Guinea","Stratovolcano","Evidence Credible","Unknown","Melanesia and Australia","New Britain",-4.687,149.511,368,"Andesite / Basaltic Andesite","Subduction zone / Oceanic crust (< 15 km)","Holocene",74.3656158486509,-418.009013017092,262.255805084677,149.511,-4.687,TRUE
"283",252040,"Dakataua","Papua New Guinea","Caldera","Eruption Dated","1895 CE","Melanesia and Australia","New Britain",-5.094,150.094,408,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",74.114028932548,-209.612991421904,248.905120823216,150.094,-5.094,TRUE
"284",252050,"Bola","Papua New Guinea","Stratovolcano","Evidence Credible","Unknown","Melanesia and Australia","New Britain",-5.141,150.038,1116,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",73.8990046219329,-206.140080874378,251.58239065191,150.038,-5.141,TRUE
"285",252060,"Garua Harbour","Papua New Guinea","Volcanic field","Evidence Uncertain","Unknown","Melanesia and Australia","New Britain",-5.3,150.07,565,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",70.094711312352,-146.887329187911,251.501027399957,150.07,-5.3,TRUE
"286",252070,"Krummel-Garbuna-Welcker","Papua New Guinea","Stratovolcano(es)","Eruption Observed","2008 CE","Melanesia and Australia","New Britain",-5.416,150.027,564,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",65.5713552011444,-119.106163092682,253.101416672671,150.027,-5.416,TRUE
"287",252071,"Lolo","Papua New Guinea","Stratovolcano","Evidence Uncertain","Unknown","Melanesia and Australia","New Britain",-5.466,150.509,796,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",50.220975249983,-74.5466122258265,241.632475109168,150.509,-5.466,TRUE
"288",252080,"Witori","Papua New Guinea","Caldera","Eruption Observed","2012 CE","Melanesia and Australia","New Britain",-5.576,150.516,724,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",43.6135648161373,-62.4252404252855,241.97699482543,150.516,-5.576,TRUE
"289",252090,"Sulu Range","Papua New Guinea","Stratovolcano(es)","Unrest / Holocene","Unknown","Melanesia and Australia","New Britain",-5.5,150.942,610,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",38.2616157593039,-50.044612898379,242.694747929791,150.942,-5.5,TRUE
"290",252100,"Hargy","Papua New Guinea","Stratovolcano","Eruption Dated","950 CE","Melanesia and Australia","New Britain",-5.33,151.1,1148,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",41.2235107483406,-57.5948588221225,243.968673711645,151.1,-5.33,TRUE
"291",252110,"Bamus","Papua New Guinea","Stratovolcano","Eruption Observed","1886 CE","Melanesia and Australia","New Britain",-5.2,151.23,2248,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",43.124179841771,-63.8667653584577,244.189580277918,151.23,-5.2,TRUE
"292",252120,"Ulawun","Papua New Guinea","Stratovolcano","Eruption Observed","2019 CE","Melanesia and Australia","New Britain",-5.05,151.33,2334,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",46.2144279481067,-73.5350443679807,241.247136422613,151.33,-5.05,TRUE
"293",252130,"Lolobau","Papua New Guinea","Caldera","Eruption Observed","1912 CE","Melanesia and Australia","New Britain",-4.92,151.158,858,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",58.8285204536297,-104.069503799718,237.765513099423,151.158,-4.92,TRUE
"294",252140,"Rabaul","Papua New Guinea","Pyroclastic shield","Eruption Observed","2014 CE","Melanesia and Australia","New Britain",-4.271,152.203,688,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",56.8858451841758,-110.853345260922,242.773808799845,152.203,-4.271,TRUE
"295",252150,"Tavui","Papua New Guinea","Caldera","Eruption Dated","4946 BCE","Melanesia and Australia","New Britain",-4.12,152.2,200,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",59.4764633157324,-134.816391016121,241.472661338709,152.2,-4.12,TRUE
"296",253004,"Madilogo","Papua New Guinea","Pyroclastic cone","Evidence Credible","Unknown","Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-9.2,147.57,850,"Trachybasalt / Tephrite Basanite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,147.57,-9.2,TRUE
"297",253010,"Lamington","Papua New Guinea","Stratovolcano","Eruption Observed","1956 CE","Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-8.95,148.15,1680,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",28.0070381297721,-70.5178069805552,153.083038168288,148.15,-8.95,TRUE
"298",253011,"Hydrographers Range","Papua New Guinea","Stratovolcano","Evidence Credible","Unknown","Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-9,148.37,1915,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,148.37,-9,TRUE
"299",253021,"Managlase Plateau","Papua New Guinea","Volcanic field","Evidence Credible","Unknown","Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-9.08,148.33,1342,"Trachybasalt / Tephrite Basanite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,148.33,-9.08,TRUE
"300",253030,"Victory","Papua New Guinea","Stratovolcano","Eruption Observed","1935 CE","Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-9.2,149.07,1925,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,149.07,-9.2,TRUE
"301",253031,"Sessagara","Papua New Guinea","Pyroclastic cone(s)","Evidence Credible","Unknown","Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-9.48,149.13,370,"Trachyandesite / Basaltic Trachyandesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,149.13,-9.48,TRUE
"302",253040,"Waiowa","Papua New Guinea","Pyroclastic cone","Eruption Observed","1944 CE","Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-9.57,149.075,640,"Trachyandesite / Basaltic Trachyandesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,149.075,-9.57,TRUE
"303",253041,"Goodenough","Papua New Guinea","Volcanic field","Evidence Credible","Unknown","Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-9.48,150.35,220,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,150.35,-9.48,TRUE
"304",253050,"Iamalele","Papua New Guinea","Lava dome(s)","Evidence Credible","Unknown","Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-9.52,150.53,200,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,150.53,-9.52,TRUE
"305",253060,"Dawson Strait Group","Papua New Guinea","Volcanic field","Eruption Dated","1350 CE","Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-9.62,150.88,500,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,150.88,-9.62,TRUE
"306",254010,"Lihir","Papua New Guinea","Compound","Evidence Credible","Unknown","Melanesia and Australia","New Ireland",-3.125,152.642,700,"Trachybasalt / Tephrite Basanite","Subduction zone / Crustal thickness unknown","Holocene",71.9043553759737,-325.959167642087,266.962585478372,152.642,-3.125,TRUE
"307",254020,"Ambitle","Papua New Guinea","Stratovolcano","Eruption Dated","350 BCE","Melanesia and Australia","New Ireland",-4.08,153.65,450,"Phono-tephrite /  Tephri-phonolite","Subduction zone / Crustal thickness unknown","Holocene",67.331713385268,-163.262130954932,310.566782653566,153.65,-4.08,TRUE
"308",255000,"Tore","Papua New Guinea","Lava cone","Evidence Credible","Unknown","Melanesia and Australia","Bougainville and Solomon Islands",-5.835,154.935,2175,"Andesite / Basaltic Andesite","Subduction zone / Crustal thickness unknown","Holocene",67.9804764027376,-116.563865031261,313.544070791095,154.935,-5.835,TRUE
"309",255010,"Balbi","Papua New Guinea","Stratovolcano","Evidence Credible","Unknown","Melanesia and Australia","Bougainville and Solomon Islands",-5.92,154.98,2715,"Andesite / Basaltic Andesite","Subduction zone / Crustal thickness unknown","Holocene",67.8869968237785,-109.445266091705,313.873328331067,154.98,-5.92,TRUE
"310",255011,"Billy Mitchell","Papua New Guinea","Pyroclastic shield","Eruption Dated","1580 CE","Melanesia and Australia","Bougainville and Solomon Islands",-6.092,155.225,1544,"Andesite / Basaltic Andesite","Subduction zone / Crustal thickness unknown","Holocene",70.0021515151643,-119.397285710558,315.654408774373,155.225,-6.092,TRUE
"311",255020,"Bagana","Papua New Guinea","Lava cone","Eruption Observed","2019 CE","Melanesia and Australia","Bougainville and Solomon Islands",-6.137,155.196,1855,"Andesite / Basaltic Andesite","Subduction zone / Crustal thickness unknown","Holocene",68.8164062771626,-108.979431387233,315.679972330663,155.196,-6.137,TRUE
"312",255021,"Takuan Group","Papua New Guinea","Compound","Evidence Credible","Unknown","Melanesia and Australia","Bougainville and Solomon Islands",-6.442,155.608,2210,"Andesite / Basaltic Andesite","Subduction zone / Crustal thickness unknown","Holocene",71.7425537424653,-124.307068146407,310.860137951854,155.608,-6.442,TRUE
"313",255030,"Loloru","Papua New Guinea","Pyroclastic shield","Eruption Dated","1050 BCE","Melanesia and Australia","Bougainville and Solomon Islands",-6.52,155.62,1887,"Andesite / Basaltic Andesite","Subduction zone / Crustal thickness unknown","Holocene",70.3946084251344,-111.379203193979,309.364057763251,155.62,-6.52,TRUE
"314",255050,"Simbo","Solomon Islands","Stratovolcano(es)","Eruption Dated","1910 CE","Melanesia and Australia","Bougainville and Solomon Islands",-8.292,156.52,335,"Andesite / Basaltic Andesite","Subduction zone / Crustal thickness unknown","Holocene",9.29372347464566,-6.15508192318969,307.488576257103,156.52,-8.292,TRUE
"315",255052,"Kana Keoki","Solomon Islands","Submarine","Evidence Credible","Unknown","Melanesia and Australia","Bougainville and Solomon Islands",-8.75,157.03,-700,"Dacite","Subduction zone / Crustal thickness unknown","Holocene",6.82070526461186,-5.78661839525659,295.369130438501,157.03,-8.75,TRUE
"316",255053,"Coleman Seamount","Solomon Islands","Submarine","Evidence Credible","Unknown","Melanesia and Australia","Bougainville and Solomon Islands",-8.841,157.16,-717,"No Data (checked)","Subduction zone / Crustal thickness unknown","Holocene",NA,NA,NA,157.16,-8.841,TRUE
"317",255060,"Kavachi","Solomon Islands","Submarine","Eruption Observed","2007 CE","Melanesia and Australia","Bougainville and Solomon Islands",-8.991,157.979,-20,"Andesite / Basaltic Andesite","Subduction zone / Crustal thickness unknown","Holocene",10.6177499874687,-8.63796150921917,301.065236388229,157.979,-8.991,TRUE
"318",255061,"Unnamed","Solomon Islands","Submarine(es)","Evidence Credible","Unknown","Melanesia and Australia","Bougainville and Solomon Islands",-8.92,158.03,-240,"Andesite / Basaltic Andesite","Subduction zone / Crustal thickness unknown","Holocene",14.9242808454574,-10.6813757364965,298.995673268697,158.03,-8.92,TRUE
"319",255062,"Gallego","Solomon Islands","Volcanic field","Evidence Uncertain","Unknown","Melanesia and Australia","Bougainville and Solomon Islands",-9.35,159.73,1000,"Andesite / Basaltic Andesite","Subduction zone / Crustal thickness unknown","Holocene",50.4892146436837,-46.362907516539,312.864440936491,159.73,-9.35,TRUE
"320",255070,"Savo","Solomon Islands","Stratovolcano","Eruption Observed","1847 CE","Melanesia and Australia","Bougainville and Solomon Islands",-9.13,159.82,485,"Andesite / Basaltic Andesite","Subduction zone / Crustal thickness unknown","Holocene",65.0730811856271,-84.4981657499308,317.968349917208,159.82,-9.13,TRUE
"1635",251800,"Vokeo","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","Northeast of New Guinea",-3.2,144.1,609,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,144.1,-3.2,TRUE
"1636",251801,"Viai","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","Northeast of New Guinea",-3.39,144.404,58,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,144.404,-3.39,TRUE
"1637",251802,"Bagabag","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","Northeast of New Guinea",-4.78,146.23,692,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",69.0875684975853,-192.305370823639,296.670010055193,146.23,-4.78,TRUE
"1638",251803,"Crown Island","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","Northeast of New Guinea",-5.117,146.952,298,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",67.7290064416113,-243.9830069811,294.714609735848,146.952,-5.117,TRUE
"1639",251804,"Tolokiwa","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","Northeast of New Guinea",-5.32,147.58,1372,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",67.621376886437,-204.571848681826,269.233137335247,147.58,-5.32,TRUE
"1640",252800,"Tangi","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Britain",-5.67,148.4,1524,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",58.8461520165687,-115.167086361858,265.539916993112,148.4,-5.67,TRUE
"1641",252801,"Narage","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Britain",-4.547,149.113,307,NA,"Subduction zone / Oceanic crust (< 15 km)","Pleistocene",80.2998530063749,-496.26014201861,271.553853336368,149.113,-4.547,TRUE
"1642",252802,"Bangum","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Britain",-5.345,149.94,988,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",69.4211120723243,-143.539591574022,255.990254701661,149.94,-5.345,TRUE
"1643",252803,"Oto Group","Papua New Guinea","Stratovolcano(es)",NA,NA,"Melanesia and Australia","New Britain",-5.558,150.407,1277,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",48.6532936220944,-71.966972373325,243.210494981885,150.407,-5.558,TRUE
"1644",252804,"Likuruanga","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Britain",-4.953,151.385,904,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",49.1776733417133,-81.0879694762446,239.262181593207,151.385,-4.953,TRUE
"1645",252811,"Unea","Papua New Guinea","Caldera",NA,NA,"Melanesia and Australia","New Britain",-4.888,149.143,579,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",73.0456288702508,-343.270762321809,274.615142810994,149.143,-4.888,TRUE
"1646",252812,"Lotomgan Group","Papua New Guinea","Pyroclastic cone(s)",NA,NA,"Melanesia and Australia","New Britain",-5.22,150.07,555,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",72.3544023376419,-173.034274718372,250.997024510087,150.07,-5.22,TRUE
"1647",253000,"Doma Peaks","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-5.9,143.15,3568,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,143.15,-5.9,TRUE
"1648",253001,"Crater Mountain","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.581,145.091,2950,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,145.091,-6.581,TRUE
"1649",253002,"Yelia","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-7.05,145.858,3384,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",36.7304993127554,-135.689239436248,117.913536161145,145.858,-7.05,TRUE
"1650",253800,"Kerewa","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.02,143.15,3700,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,143.15,-6.02,TRUE
"1651",253801,"Sisa","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.13,142.73,2650,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,142.73,-6.13,TRUE
"1652",253802,"Bosavi","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.58,142.82,2397,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,142.82,-6.58,TRUE
"1653",253803,"Darai Hills","Papua New Guinea","Volcanic field",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.8,143.08,500,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,143.08,-6.8,TRUE
"1654",253804,"Biwau Hills","Papua New Guinea","Pyroclastic cone(s)",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-7.32,143.28,400,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,143.28,-7.32,TRUE
"1655",253805,"Sugarloaf","Papua New Guinea","Volcanic field",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-5.78,143.75,3900,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,143.75,-5.78,TRUE
"1656",253806,"Hagen","Papua New Guinea","Stratovolcano(es)",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-5.77,144.03,3765,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,144.03,-5.77,TRUE
"1657",253807,"Giluwe","Papua New Guinea","Shield",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.05,143.88,4368,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,143.88,-6.05,TRUE
"1658",253808,"Ialibu","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.23,144.03,3465,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,144.03,-6.23,TRUE
"1659",253809,"Murray","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.75,144.02,2254,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,144.02,-6.75,TRUE
"1660",253810,"Suaru","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.25,144.83,2667,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,144.83,-6.25,TRUE
"1661",253811,"Karimui","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.57,144.77,2561,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,144.77,-6.57,TRUE
"1662",253812,"Duau","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.92,144.58,1850,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,144.58,-6.92,TRUE
"1663",253813,"Favenc","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-6.97,144.68,1583,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,144.68,-6.97,TRUE
"1664",253814,"Aird Hills","Papua New Guinea","Lava dome(s)",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-7.45,144.35,328,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,144.35,-7.45,TRUE
"1665",253815,"Trafalgar","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Guinea and D'Entrecasteaux Islands",-9.17,149.17,1726,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,149.17,-9.17,TRUE
"1666",254800,"Tabar","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Ireland",-2.97,152.043,607,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",NA,NA,NA,152.043,-2.97,TRUE
"1667",254801,"Tanga","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","New Ireland",-3.5,153.22,472,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",67.8847198565835,-239.448166084712,290.801462832067,153.22,-3.5,TRUE
"1668",255800,"Emperor Range","Papua New Guinea","Caldera(s)",NA,NA,"Melanesia and Australia","Bougainville and Solomon Islands",-5.7,154.95,2040,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",70.7941284468666,-147.981918600082,314.526062024516,154.95,-5.7,TRUE
"1669",255801,"Numa Numa","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","Bougainville and Solomon Islands",-6.02,155.192,1567,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",71.4046071621483,-134.140355696956,315.775817874595,155.192,-6.02,TRUE
"1670",255802,"Bakanovi","Papua New Guinea","Stratovolcano",NA,NA,"Melanesia and Australia","Bougainville and Solomon Islands",-6.15,155.35,600,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",72.0190964011049,-138.711105630226,315.82858276664,155.35,-6.15,TRUE
"1671",255803,"Nonda","Solomon Islands","Stratovolcano",NA,NA,"Melanesia and Australia","Bougainville and Solomon Islands",-7.67,156.6,760,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",59.7212232295136,-57.736712286715,307.540913900174,156.6,-7.67,TRUE
"1672",255804,"Maetambe","Solomon Islands","Unknown",NA,NA,"Melanesia and Australia","Bougainville and Solomon Islands",-7.08,157.03,960,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",NA,NA,NA,157.03,-7.08,TRUE
"1673",255805,"Kolombangara","Solomon Islands","Stratovolcano",NA,NA,"Melanesia and Australia","Bougainville and Solomon Islands",-7.97,157.08,1760,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",61.2568800565154,-61.9336795162008,298.744171140738,157.08,-7.97,TRUE
"1674",255806,"Rendova","Solomon Islands","Stratovolcano",NA,NA,"Melanesia and Australia","Bougainville and Solomon Islands",-8.47,157.33,1050,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",31.5096917462907,-17.1343495519737,294.638075090999,157.33,-8.47,TRUE
"1675",255807,"Mbareke","Solomon Islands","Stratovolcano",NA,NA,"Melanesia and Australia","Bougainville and Solomon Islands",-8.55,158.07,500,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",48.4507281561124,-34.3529702132554,290.298899329247,158.07,-8.55,TRUE
"1676",255808,"Vangunu","Solomon Islands","Stratovolcano",NA,NA,"Melanesia and Australia","Bougainville and Solomon Islands",-8.67,158,1040,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",34.9012076768942,-21.142986350854,292.824991854142,158,-8.67,TRUE
