"","volcano.number","volcano.name","country","primary.volcano.type","activity.evidence","last.known.eruption","region","subregion","lat","long","elevation..m.","dominant.rock.type","tectonic.setting","file","slab.dip","slab.depth","slab.strike","mx","my","optional"
"844",311161,"Korovin","United States","Stratovolcano(es)","Eruption Observed","2007 CE","Alaska","Aleutian Islands",52.381,-174.166,1518,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",56.9433250427246,-119.984939575195,261.646759033203,-174.166,52.381,TRUE
"845",311180,"Seguam","United States","Stratovolcano(es)","Eruption Observed","1993 CE","Alaska","Aleutian Islands",52.315,-172.51,1054,"Andesite / Basaltic Andesite","Subduction zone / Intermediate crust (15-25 km)","Holocene",48.5915603637695,-80.9220733642578,254.993286132812,-172.51,52.315,TRUE
"846",311190,"Amukta","United States","Stratovolcano","Eruption Observed","1997 CE","Alaska","Aleutian Islands",52.5,-171.252,1066,"Andesite / Basaltic Andesite","Subduction zone / Intermediate crust (15-25 km)","Holocene",47.1658668518066,-72.2523422241211,252.607131958008,-171.252,52.5,TRUE
"847",311200,"Chagulak","United States","Stratovolcano","Evidence Credible","Unknown","Alaska","Aleutian Islands",52.577,-171.13,1142,"Andesite / Basaltic Andesite","Subduction zone / Intermediate crust (15-25 km)","Holocene",49.7483673095703,-79.6987838745117,253.169509887695,-171.13,52.577,TRUE
"848",311210,"Yunaska","United States","Shield","Eruption Observed","1937 CE","Alaska","Aleutian Islands",52.643,-170.629,550,"Andesite / Basaltic Andesite","Subduction zone / Intermediate crust (15-25 km)","Holocene",50.2188377380371,-74.806510925293,248.095367431641,-170.629,52.643,TRUE
"849",311220,"Herbert","United States","Stratovolcano","Evidence Credible","Unknown","Alaska","Aleutian Islands",52.742,-170.111,1280,"Andesite / Basaltic Andesite","Subduction zone / Intermediate crust (15-25 km)","Holocene",49.2152099609375,-70.1401290893555,245.129943847656,-170.111,52.742,TRUE
"850",311230,"Carlisle","United States","Stratovolcano","Eruption Observed","1828 CE","Alaska","Aleutian Islands",52.894,-170.054,1620,"Andesite / Basaltic Andesite","Subduction zone / Intermediate crust (15-25 km)","Holocene",53.0275192260742,-86.5520095825195,244.282257080078,-170.054,52.894,TRUE
"851",311240,"Cleveland","United States","Stratovolcano","Eruption Observed","2019 CE","Alaska","Aleutian Islands",52.825,-169.944,1730,"Andesite / Basaltic Andesite","Subduction zone / Intermediate crust (15-25 km)","Holocene",49.5009536743164,-72.5221481323242,245.216979980469,-169.944,52.825,TRUE
"852",311241,"Tana","United States","Stratovolcano(es)","Evidence Credible","Unknown","Alaska","Aleutian Islands",52.83,-169.77,1170,"Rhyolite","Subduction zone / Intermediate crust (15-25 km)","Holocene",47.9009323120117,-68.6469802856445,245.889221191406,-169.77,52.83,TRUE
"853",311250,"Uliaga","United States","Stratovolcano","Evidence Credible","Unknown","Alaska","Aleutian Islands",53.065,-169.77,888,"No Data (checked)","Subduction zone / Intermediate crust (15-25 km)","Holocene",53.8486976623535,-97.8787307739258,243.706634521484,-169.77,53.065,TRUE
"854",311260,"Kagamil","United States","Stratovolcano","Eruption Observed","1929 CE","Alaska","Aleutian Islands",52.974,-169.72,893,"No Data (checked)","Subduction zone / Intermediate crust (15-25 km)","Holocene",51.1637153625488,-82.8834991455078,244.956329345703,-169.72,52.974,TRUE
"855",311270,"Vsevidof","United States","Stratovolcano","Eruption Observed","1878 CE","Alaska","Aleutian Islands",53.13,-168.693,2149,"Andesite / Basaltic Andesite","Subduction zone / Intermediate crust (15-25 km)","Holocene",46.2280082702637,-69.2907028198242,248.033996582031,-168.693,53.13,TRUE
"856",311280,"Recheschnoi","United States","Stratovolcano","Evidence Credible","Unknown","Alaska","Aleutian Islands",53.157,-168.539,1984,"Andesite / Basaltic Andesite","Subduction zone / Intermediate crust (15-25 km)","Holocene",45.1842765808105,-66.9256134033203,249.546585083008,-168.539,53.157,TRUE
"857",311290,"Okmok","United States","Shield","Eruption Observed","2008 CE","Alaska","Aleutian Islands",53.43,-168.13,1073,"Basalt / Picro-Basalt","Subduction zone / Intermediate crust (15-25 km)","Holocene",49.2884979248047,-89.2145462036133,248.724197387695,-168.13,53.43,TRUE
"858",311300,"Bogoslof","United States","Submarine","Eruption Observed","2017 CE","Alaska","Aleutian Islands",53.93,-168.03,150,"Trachyandesite / Basaltic Trachyandesite","Subduction zone / Intermediate crust (15-25 km)","Holocene",49.6977577209473,-146.210662841797,240.109069824219,-168.03,53.93,TRUE
"859",311310,"Makushin","United States","Stratovolcano","Eruption Observed","1995 CE","Alaska","Aleutian Islands",53.891,-166.923,1800,"Andesite / Basaltic Andesite","Subduction zone / Intermediate crust (15-25 km)","Holocene",47.2526435852051,-87.374397277832,235.998870849609,-166.923,53.891,TRUE
"860",311320,"Akutan","United States","Stratovolcano","Eruption Observed","1992 CE","Alaska","Aleutian Islands",54.134,-165.986,1303,"Basalt / Picro-Basalt","Subduction zone / Intermediate crust (15-25 km)","Holocene",43.3919944763184,-79.9773788452148,242.241317749023,-165.986,54.134,TRUE
"861",311340,"Westdahl","United States","Stratovolcano?","Eruption Observed","1992 CE","Alaska","Aleutian Islands",54.516,-164.65,1563,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",43.6443138122559,-86.682487487793,250.183898925781,-164.65,54.516,TRUE
"862",311350,"Fisher","United States","Stratovolcano","Eruption Observed","1830 CE","Alaska","Aleutian Islands",54.65,-164.43,1112,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",45.5092124938965,-95.2672882080078,247.074890136719,-164.43,54.65,TRUE
"863",311360,"Shishaldin","United States","Stratovolcano","Eruption Observed","2019 CE","Alaska","Aleutian Islands",54.756,-163.97,2857,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",45.4228210449219,-92.6541366577148,243.736373901367,-163.97,54.756,TRUE
"864",311370,"Isanotski","United States","Stratovolcano","Evidence Uncertain","Unknown","Alaska","Aleutian Islands",54.765,-163.723,2446,"No Data (checked)","Subduction zone / Continental crust (>25 km)","Holocene",44.8830909729004,-87.0552139282227,242.503219604492,-163.723,54.765,TRUE
"865",311380,"Roundtop","United States","Stratovolcano","Eruption Dated","7600 BCE","Alaska","Aleutian Islands",54.8,-163.589,1871,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",45.0367698669434,-86.3256072998047,241.852798461914,-163.589,54.8,TRUE
"866",311390,"Amak","United States","Stratovolcano","Eruption Observed","1796 CE","Alaska","Aleutian Islands",55.424,-163.149,488,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",51.1848411560059,-138.230331420898,236.913986206055,-163.149,55.424,TRUE
"867",312010,"Frosty","United States","Stratovolcano(es)","Evidence Credible","Unknown","Alaska","Alaska Peninsula",55.067,-162.835,1728,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",45.162036895752,-88.3759689331055,238.474060058594,-162.835,55.067,TRUE
"868",312011,"Dutton","United States","Stratovolcano","Evidence Credible","Unknown","Alaska","Alaska Peninsula",55.183,-162.276,1465,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",41.4887657165527,-81.9763259887695,241.169692993164,-162.276,55.183,TRUE
"869",312020,"Emmons Lake","United States","Caldera","Evidence Credible","Unknown","Alaska","Alaska Peninsula",55.341,-162.073,1436,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",42.6004600524902,-89.5350341796875,243.563079833984,-162.073,55.341,TRUE
"870",312030,"Pavlof","United States","Stratovolcano","Eruption Observed","2016 CE","Alaska","Alaska Peninsula",55.417,-161.894,2493,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",42.995677947998,-93.0838623046875,245.371887207031,-161.894,55.417,TRUE
"871",312040,"Pavlof Sister","United States","Stratovolcano","Evidence Credible","Unknown","Alaska","Alaska Peninsula",55.457,-161.854,2142,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",43.3494529724121,-95.0075225830078,245.727615356445,-161.854,55.457,TRUE
"872",312050,"Dana","United States","Stratovolcano","Eruption Dated","1890 BCE","Alaska","Alaska Peninsula",55.641,-161.214,1354,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",43.4400253295898,-97.2649078369141,245.60563659668,-161.214,55.641,TRUE
"873",312051,"Stepovak Bay 2","United States","Pyroclastic cone","Evidence Credible","Unknown","Alaska","Alaska Peninsula",55.913,-160.041,1323,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",46.0779876708984,-94.5230102539062,239.773101806641,-160.041,55.913,TRUE
"874",312052,"Stepovak Bay 3","United States","Pyroclastic cone","Evidence Uncertain","Unknown","Alaska","Alaska Peninsula",55.929,-160.002,1555,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",46.2489318847656,-95.0943450927734,239.470596313477,-160.002,55.929,TRUE
"875",312053,"Stepovak Bay 4","United States","Stratovolcano","Evidence Credible","Unknown","Alaska","Alaska Peninsula",55.954,-159.954,1557,"No Data (checked)","Subduction zone / Continental crust (>25 km)","Holocene",46.2753791809082,-95.0750579833984,239.092025756836,-159.954,55.954,TRUE
"876",312060,"Kupreanof","United States","Stratovolcano","Eruption Observed","1987 CE","Alaska","Alaska Peninsula",56.011,-159.797,1895,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",46.555362701416,-96.5940628051758,237.581939697266,-159.797,56.011,TRUE
"877",312070,"Veniaminof","United States","Stratovolcano","Eruption Observed","2018 CE","Alaska","Alaska Peninsula",56.17,-159.38,2507,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",46.5970726013184,-94.503303527832,227.759902954102,-159.38,56.17,TRUE
"878",312080,"Black Peak","United States","Stratovolcano","Eruption Dated","1900 BCE","Alaska","Alaska Peninsula",56.552,-158.785,1032,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",45.3400344848633,-93.0280303955078,216.910232543945,-158.785,56.552,TRUE
"879",312090,"Aniakchak","United States","Caldera","Eruption Observed","1931 CE","Alaska","Alaska Peninsula",56.88,-158.17,1341,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",37.2613105773926,-90.0094223022461,226.625091552734,-158.17,56.88,TRUE
"880",312100,"Yantarni","United States","Stratovolcano","Eruption Dated","800 BCE","Alaska","Alaska Peninsula",57.019,-157.185,1345,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",31.0269775390625,-71.6449966430664,229.337768554688,-157.185,57.019,TRUE
"881",312110,"Chiginagak","United States","Stratovolcano","Eruption Observed","1998 CE","Alaska","Alaska Peninsula",57.135,-156.99,2221,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",32.0908432006836,-72.9599914550781,230.662078857422,-156.99,57.135,TRUE
"882",312120,"Kialagvik","United States","Stratovolcano","Evidence Credible","Unknown","Alaska","Alaska Peninsula",57.203,-156.745,1677,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",31.9995231628418,-71.0438079833984,231.648178100586,-156.745,57.203,TRUE
"883",312130,"Ugashik-Peulik","United States","Stratovolcano","Eruption Observed","1814 CE","Alaska","Alaska Peninsula",57.751,-156.368,1474,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",40.2555274963379,-94.3184585571289,225.161437988281,-156.368,57.751,TRUE
"884",312131,"Ukinrek Maars","United States","Maar(s)","Eruption Observed","1977 CE","Alaska","Alaska Peninsula",57.832,-156.51,91,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",42.3331413269043,-105.623481750488,226.485137939453,-156.51,57.832,TRUE
"885",312132,"Unnamed","United States","Lava dome","Evidence Credible","Unknown","Alaska","Alaska Peninsula",57.87,-155.411,402,"No Data (checked)","Subduction zone / Continental crust (>25 km)","Holocene",32.3869895935059,-70.0058212280273,223.884506225586,-155.411,57.87,TRUE
"886",312140,"Martin","United States","Stratovolcano","Eruption Dated","1953 CE","Alaska","Alaska Peninsula",58.172,-155.361,1863,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",37.632625579834,-84.7207717895508,223.213745117188,-155.361,58.172,TRUE
"887",312150,"Mageik","United States","Stratovolcano","Eruption Dated","500 BCE","Alaska","Alaska Peninsula",58.195,-155.253,2165,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",37.5095634460449,-82.781623840332,222.121398925781,-155.253,58.195,TRUE
"888",312160,"Trident","United States","Stratovolcano","Eruption Observed","1974 CE","Alaska","Alaska Peninsula",58.236,-155.1,1864,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",37.2594604492188,-79.614372253418,220.424942016602,-155.1,58.236,TRUE
"889",312170,"Katmai","United States","Stratovolcano","Eruption Observed","1912 CE","Alaska","Alaska Peninsula",58.28,-154.963,2047,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",37.2498512268066,-77.7468872070312,218.971084594727,-154.963,58.28,TRUE
"890",312180,"Novarupta","United States","Caldera","Eruption Observed","1912 CE","Alaska","Alaska Peninsula",58.27,-155.157,841,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",38.1185836791992,-83.1953506469727,220.787948608398,-155.157,58.27,TRUE
"891",312190,"Griggs","United States","Stratovolcano","Eruption Dated","1790 BCE","Alaska","Alaska Peninsula",58.354,-155.092,2317,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",39.2596817016602,-86.2065582275391,219.857864379883,-155.092,58.354,TRUE
"892",312200,"Snowy Mountain","United States","Stratovolcano(es)","Eruption Dated","1710 CE","Alaska","Alaska Peninsula",58.336,-154.682,2162,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",35.1215362548828,-70.6858978271484,217.491302490234,-154.682,58.336,TRUE
"893",312210,"Denison","United States","Stratovolcano","Evidence Uncertain","Unknown","Alaska","Alaska Peninsula",58.418,-154.449,2287,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",33.2578010559082,-67.0979309082031,216.556976318359,-154.449,58.418,TRUE
"894",312220,"Steller","United States","Stratovolcano","Evidence Credible","Unknown","Alaska","Alaska Peninsula",58.43,-154.4,2272,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",32.8259506225586,-66.2901382446289,216.253204345703,-154.4,58.43,TRUE
"895",312230,"Kukak","United States","Stratovolcano","Unrest / Holocene","Unknown","Alaska","Alaska Peninsula",58.453,-154.355,2043,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",32.4140281677246,-65.4788055419922,215.881088256836,-154.355,58.453,TRUE
"896",312250,"Kaguyak","United States","Lava dome(s)","Eruption Dated","3850 BCE","Alaska","Alaska Peninsula",58.608,-154.028,901,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",31.2386569976807,-61.8154678344727,211.888244628906,-154.028,58.608,TRUE
"897",312260,"Fourpeaked","United States","Stratovolcano","Eruption Observed","2006 CE","Alaska","Alaska Peninsula",58.77,-153.672,2105,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",29.4204502105713,-56.5693855285645,209.534393310547,-153.672,58.77,TRUE
"898",312270,"Douglas","United States","Stratovolcano","Evidence Credible","Unknown","Alaska","Alaska Peninsula",58.855,-153.542,2140,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",29.1492233276367,-55.8520736694336,209.891952514648,-153.542,58.855,TRUE
"899",313010,"Augustine","United States","Lava dome(s)","Eruption Observed","2006 CE","Alaska","Alaska (southwestern)",59.363,-153.43,1252,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",38.0588645935059,-72.509162902832,214.123931884766,-153.43,59.363,TRUE
"900",313020,"Iliamna","United States","Stratovolcano","Eruption Observed","1876 CE","Alaska","Alaska (southwestern)",60.032,-153.09,3053,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",47.7032203674316,-91.7853393554688,203.948501586914,-153.09,60.032,TRUE
"901",313030,"Redoubt","United States","Stratovolcano","Eruption Observed","2009 CE","Alaska","Alaska (southwestern)",60.485,-152.742,3108,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",50.030101776123,-90.2158126831055,195.110412597656,-152.742,60.485,TRUE
"902",313040,"Spurr","United States","Stratovolcano","Eruption Observed","1992 CE","Alaska","Alaska (southwestern)",61.299,-152.251,3374,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",47.0811080932617,-84.4514770507812,192.899688720703,-152.251,61.299,TRUE
"903",313050,"Hayes","United States","Stratovolcano","Eruption Dated","1200 CE","Alaska","Alaska (southwestern)",61.64,-152.411,3034,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",53.1815452575684,-104.437774658203,191.927337646484,-152.411,61.64,TRUE
"904",314010,"St. Paul Island","United States","Shield","Eruption Dated","1280 BCE","Alaska","Alaska (western)",57.18,-170.3,203,"Trachybasalt / Tephrite Basanite","Intraplate / Continental crust (>25 km)","Holocene",NA,NA,NA,-170.3,57.18,TRUE
"905",314030,"Ingakslugwat Hills","United States","Pyroclastic cone(s)","Evidence Credible","Unknown","Alaska","Alaska (western)",61.43,-164.47,190,"Basalt / Picro-Basalt","Intraplate / Continental crust (>25 km)","Holocene",NA,NA,NA,-164.47,61.43,TRUE
"906",314040,"St. Michael","United States","Shield(s)","Evidence Credible","Unknown","Alaska","Alaska (western)",63.45,-162.12,715,"Basalt / Picro-Basalt","Intraplate / Continental crust (>25 km)","Holocene",NA,NA,NA,-162.12,63.45,TRUE
"907",314060,"Imuruk Lake","United States","Shield(s)","Eruption Dated","300 CE","Alaska","Alaska (western)",65.517,-163.45,610,"Basalt / Picro-Basalt","Intraplate / Continental crust (>25 km)","Holocene",NA,NA,NA,-163.45,65.517,TRUE
"908",315001,"Buzzard Creek","United States","Tuff ring(s)","Eruption Dated","1050 BCE","Alaska","Alaska (eastern)",64.062,-148.433,830,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",42.8581809997559,-109.356086730957,218.887283325195,-148.433,64.062,TRUE
"909",315020,"Wrangell","United States","Shield","Eruption Observed","1912 CE","Alaska","Alaska (eastern)",62.006,-144.017,4278,"Andesite / Basaltic Andesite","Intraplate / Continental crust (>25 km)","Holocene",18.7188491821289,-45.1476020812988,292.157897949219,-144.017,62.006,TRUE
"910",315030,"Churchill","United States","Stratovolcano","Eruption Dated","847 CE","Alaska","Alaska (eastern)",61.38,-141.75,5005,"Dacite","Intraplate / Continental crust (>25 km)","Holocene",8.23090934753418,-13.4094743728638,262.056243896484,-141.75,61.38,TRUE
"911",315040,"Edgecumbe","United States","Stratovolcano(es)","Eruption Dated","2220 BCE","Alaska","Alaska (eastern)",57.05,-135.75,970,"Andesite / Basaltic Andesite","Intraplate / Continental crust (>25 km)","Holocene",NA,NA,NA,-135.75,57.05,TRUE
"912",315050,"Duncan Canal","United States","Volcanic field","Evidence Credible","Unknown","Alaska","Alaska (eastern)",56.5,-133.1,15,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-133.1,56.5,TRUE
"913",315060,"Tlevak Strait-Suemez Is.","United States","Volcanic field","Evidence Credible","Unknown","Alaska","Alaska (eastern)",55.25,-133.3,50,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-133.3,55.25,TRUE
"915",320010,"Fort Selkirk","Canada","Volcanic field","Evidence Uncertain","Unknown","Canada and Western USA","Canada",62.93,-137.38,1239,"Trachybasalt / Tephrite Basanite","Intraplate / Continental crust (>25 km)","Holocene",NA,NA,NA,-137.38,62.93,TRUE
"916",320020,"Alligator Lake","Canada","Volcanic field","Evidence Credible","Unknown","Canada and Western USA","Canada",60.42,-135.42,2217,"Basalt / Picro-Basalt","Intraplate / Continental crust (>25 km)","Holocene",NA,NA,NA,-135.42,60.42,TRUE
"917",320030,"Atlin Volcanic Field","Canada","Pyroclastic cone(s)","Evidence Credible","Unknown","Canada and Western USA","Canada",59.68,-133.32,1880,"Trachybasalt / Tephrite Basanite","Intraplate / Continental crust (>25 km)","Holocene",NA,NA,NA,-133.32,59.68,TRUE
"2177",311150,"Sergief","United States","Stratovolcano",NA,NA,"Alaska","Aleutian Islands",52.05,-174.95,560,NA,"Subduction zone / Intermediate crust (15-25 km)","Pleistocene",50.3430404663086,-73.1882781982422,268.713989257812,-174.95,52.05,TRUE
"2178",311800,"Adagdak","United States","Stratovolcano",NA,NA,"Alaska","Aleutian Islands",51.988,-176.592,610,NA,"Subduction zone / Intermediate crust (15-25 km)","Pleistocene",55.2090225219727,-83.1469039916992,261.89599609375,-176.592,51.988,TRUE
"2179",311801,"Table Top","United States","Pyroclastic cone",NA,NA,"Alaska","Aleutian Islands",53.967,-166.679,792,NA,"Subduction zone / Intermediate crust (15-25 km)","Pleistocene",46.4919128417969,-86.8704605102539,238.213912963867,-166.679,53.967,TRUE
"2180",311802,"Wide Bay","United States","Pyroclastic cone",NA,NA,"Alaska","Aleutian Islands",53.961,-166.615,640,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",45.7715873718262,-84.4943237304688,238.585464477539,-166.615,53.961,TRUE
"2181",311803,"Gilbert","United States","Stratovolcano",NA,NA,"Alaska","Aleutian Islands",54.25,-165.65,818,NA,"Subduction zone / Intermediate crust (15-25 km)","Pleistocene",43.3281288146973,-81.9004974365234,245.339126586914,-165.65,54.25,TRUE
"2182",312801,"Trader Mountain","United States","Stratovolcano",NA,NA,"Alaska","Alaska Peninsula",55.565,-161.944,775,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",46.0773086547852,-109.346641540527,244.843170166016,-161.944,55.565,TRUE
"2183",312802,"Stepovak Bay 1","United States","Stratovolcano",NA,NA,"Alaska","Alaska Peninsula",55.868,-160.096,1320,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",45.2628707885742,-91.7074813842773,240.431488037109,-160.096,55.868,TRUE
"2184",312803,"Blue Mountain","United States","Lava dome(s)",NA,NA,"Alaska","Alaska Peninsula",57.72,-157.83,541,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",47.7903022766113,-142.563751220703,233.604766845703,-157.83,57.72,TRUE
"2185",312804,"Gertrude Creek","United States","Pyroclastic cone",NA,NA,"Alaska","Alaska Peninsula",58.034,-156.146,437,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",43.8347396850586,-105.21427154541,221.283264160156,-156.146,58.034,TRUE
"2186",312805,"Devils Desk","United States","Stratovolcano",NA,NA,"Alaska","Alaska Peninsula",58.474,-154.306,1955,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",32.0215187072754,-64.6765441894531,215.441360473633,-154.306,58.474,TRUE
"2187",312806,"Savonovski River Cluster","United States","Stratovolcano(es)",NA,NA,"Alaska","Alaska Peninsula",58.55,-154.5,1298,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",36.5173950195312,-74.7885665893555,215.035263061523,-154.5,58.55,TRUE
"2188",313800,"Double Glacier","United States","Lava dome(s)",NA,NA,"Alaska","Alaska (southwestern)",60.68,-152.62,1239,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",49.4725532531738,-88.4181365966797,193.843994140625,-152.62,60.68,TRUE
"2189",314020,"Nunivak Island","United States","Shield",NA,NA,"Alaska","Alaska (western)",60.02,-166.33,511,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-166.33,60.02,TRUE
"2190",314050,"Kookooligit Mountains","United States","Shield",NA,NA,"Alaska","Alaska (western)",63.6,-170.43,673,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-170.43,63.6,TRUE
"2191",314800,"St. George","United States","Volcanic field",NA,NA,"Alaska","Alaska (western)",56.58,-169.58,288,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-169.58,56.58,TRUE
"2192",314801,"Otter Island","United States","Unknown",NA,NA,"Alaska","Alaska (western)",57.05,-170.4,87,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-170.4,57.05,TRUE
"2193",314802,"Walrus Island","United States","Unknown",NA,NA,"Alaska","Alaska (western)",57.18,-169.93,0,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-169.93,57.18,TRUE
