"","volcano.number","volcano.name","country","primary.volcano.type","activity.evidence","last.known.eruption","region","subregion","lat","long","elevation..m.","dominant.rock.type","tectonic.setting","file","slab.dip","slab.depth","slab.strike","mx","my","optional"
"1469",212803,"Poros","Greece","Fissure vent",NA,NA,"Mediterranean and Western Asia","Greece",37.48,23.43,80,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",38.2323265075684,-90.7631378173828,330.723846435547,23.43,37.48,TRUE
"1470",212804,"Antiparos","Greece","Pyroclastic cone(s)",NA,NA,"Mediterranean and Western Asia","Greece",36.995,25.046,282,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",40.313907623291,-123.376892089844,298.704650878906,25.046,36.995,TRUE
"1471",212805,"Kos","Greece","Caldera(s)",NA,NA,"Mediterranean and Western Asia","Greece",36.852,27.251,430,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",45.6483497619629,-118.653030395508,239.902496337891,27.251,36.852,TRUE
"1475",213060,"Karasu Rift","Turkey","Volcanic field",NA,NA,"Mediterranean and Western Asia","Turkey",36.767,36.6,486,NA,"Unknown","Pleistocene",NA,NA,NA,36.6,36.767,TRUE
"1476",213061,"Ceyhan-Osmaniye","Turkey","Volcanic field",NA,NA,"Mediterranean and Western Asia","Turkey",37,36.083,424,NA,"Unknown","Pleistocene",NA,NA,NA,36.083,37,TRUE
"1477",213801,"Gölcük","Turkey","Caldera",NA,NA,"Mediterranean and Western Asia","Turkey",37.72,30.492,0,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",63.9972381591797,-184.566329956055,297.178833007812,30.492,37.72,TRUE
"1541",225007,"Haruj","Libya","Volcanic field",NA,NA,"Africa and Red Sea","Africa (northern)",27.25,17.5,1200,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,17.5,27.25,TRUE
"1549",225806,"Gharyan Volcanic Field","Libya","Stratovolcano(es)",NA,NA,"Africa and Red Sea","Africa (northern)",32,13.25,850,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,13.25,32,TRUE
"1559",230801,"Unnamed","Syria","Cone(s)",NA,NA,"Middle East and Indian Ocean","Middle East (western)",35.63,40.33,404,NA,"Rift zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,40.33,35.63,TRUE
"1560",230802,"Unnamed","Syria","Cone(s)",NA,NA,"Middle East and Indian Ocean","Middle East (western)",35.82,39.47,473,NA,"Unknown","Pleistocene",NA,NA,NA,39.47,35.82,TRUE
"1561",230803,"Unnamed","Syria","Cone(s)",NA,NA,"Middle East and Indian Ocean","Middle East (western)",34.02,38.68,775,NA,"Rift zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,38.68,34.02,TRUE
"1562",230804,"Unnamed","Syria","Cone(s)",NA,NA,"Middle East and Indian Ocean","Middle East (western)",33.75,38.68,781,NA,"Unknown","Pleistocene",NA,NA,NA,38.68,33.75,TRUE
"2664",430815,"Qiranah, Jabal al","Jordan","Volcanic field",NA,NA,"Middle East and Indian Ocean","Middle East (western)",30.73,35.75,0,NA,"Unknown","Pleistocene",NA,NA,NA,35.75,30.73,TRUE
