"","volcano.number","volcano.name","country","primary.volcano.type","activity.evidence","last.known.eruption","region","subregion","lat","long","elevation..m.","dominant.rock.type","tectonic.setting","file","slab.dip","slab.depth","slab.strike","mx","my","optional"
"964",323160,"Ubehebe Craters","United States","Maar(s)","Eruption Dated","150 BCE","Canada and Western USA","USA (California)",37.02,-117.45,752,"Basalt / Picro-Basalt","Rift zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-117.45,37.02,TRUE
"965",323170,"Golden Trout Creek","United States","Volcanic field","Eruption Dated","5550 BCE","Canada and Western USA","USA (California)",36.358,-118.32,2886,"Basalt / Picro-Basalt","Rift zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-118.32,36.358,TRUE
"967",324010,"Black Butte Crater Lava Field","United States","Shield","Eruption Dated","8400 BCE","Canada and Western USA","USA (Idaho)",43.183,-114.352,1478,"Basalt / Picro-Basalt","Rift zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-114.352,43.183,TRUE
"972",326010,"Soda Lakes","United States","Maar(s)","Evidence Credible","Unknown","Canada and Western USA","USA (Nevada)",39.53,-118.87,1251,"Basalt / Picro-Basalt","Rift zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-118.87,39.53,TRUE
"981",331005,"West Valley Segment","Canada","Submarine","Unrest / Holocene","Unknown","Hawaii and Pacific Ocean","Pacific Ocean (northern)",48.78,-128.64,-2550,"","Rift zone / Intermediate crust (15-25 km)","Holocene",NA,NA,NA,-128.64,48.78,TRUE
"982",331010,"Endeavour Segment","Canada","Submarine","Eruption Dated","3490 BCE","Hawaii and Pacific Ocean","Pacific Ocean (northern)",47.95,-129.1,-2050,"Basalt / Picro-Basalt","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,-129.1,47.95,TRUE
"983",331011,"Cobb Segment","Canada","Submarine","Eruption Dated","1180 BCE","Hawaii and Pacific Ocean","Pacific Ocean (northern)",46.88,-129.33,-2100,"Basalt / Picro-Basalt","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,-129.33,46.88,TRUE
"984",331020,"CoAxial Segment","Undersea Features","Submarine","Eruption Observed","1993 CE","Hawaii and Pacific Ocean","Pacific Ocean (northern)",46.52,-129.58,-2400,"Basalt / Picro-Basalt","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,-129.58,46.52,TRUE
"985",331021,"Axial Seamount","Undersea Features","Submarine","Eruption Observed","2015 CE","Hawaii and Pacific Ocean","Pacific Ocean (northern)",45.95,-130,-1410,"Basalt / Picro-Basalt","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,-130,45.95,TRUE
"986",331030,"Cleft Segment","Undersea Features","Submarine","Eruption Observed","1986 CE","Hawaii and Pacific Ocean","Pacific Ocean (northern)",44.83,-130.3,-2140,"Basalt / Picro-Basalt","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,-130.3,44.83,TRUE
"987",331031,"North Gorda Ridge Segment","Undersea Features","Submarine","Eruption Observed","1996 CE","Hawaii and Pacific Ocean","Pacific Ocean (northern)",42.67,-126.78,-3000,"Basalt / Picro-Basalt","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,-126.78,42.67,TRUE
"988",331032,"Jackson Segment","Undersea Features","Submarine","Unrest / Holocene","Unknown","Hawaii and Pacific Ocean","Pacific Ocean (northern)",42.15,-127.05,-3100,"","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,-127.05,42.15,TRUE
"989",331040,"Escanaba Segment","Undersea Features","Submarine","Eruption Dated","2260 BCE","Hawaii and Pacific Ocean","Pacific Ocean (northern)",40.98,-127.5,-1700,"Basalt / Picro-Basalt","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,-127.5,40.98,TRUE
"990",331060,"East Blanco Depression","Undersea Features","Submarine","Unrest / Holocene","Unknown","Hawaii and Pacific Ocean","Pacific Ocean (northern)",44.267,-129.879,-3000,"","Rift zone / Intermediate crust (15-25 km)","Holocene",NA,NA,NA,-129.879,44.267,TRUE
"2208",320130,"Satah Mountain","Canada","Volcanic field",NA,NA,"Canada and Western USA","Canada",52.417,-124.617,1923,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-124.617,52.417,TRUE
"2209",320135,"Baldface Mountain","Canada","Volcanic field",NA,NA,"Canada and Western USA","Canada",52.742,-124.458,1798,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-124.458,52.742,TRUE
"2215",320809,"Itcha Range","Canada","Shield",NA,NA,"Canada and Western USA","Canada",52.667,-124.833,2371,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-124.833,52.667,TRUE
"2216",320810,"Chilcotin Group-North","Canada","Volcanic field",NA,NA,"Canada and Western USA","Canada",51.45,-122.33,1800,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-122.33,51.45,TRUE
"2217",320812,"Squamish","Canada","Volcanic field",NA,NA,"Canada and Western USA","Canada",49.65,-123.22,790,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",29.2038059234619,-68.4803085327148,323.532562255859,-123.22,49.65,TRUE
"2218",320813,"Chilcotin Group-South","Canada","Volcanic field",NA,NA,"Canada and Western USA","Canada",50.15,-119.62,2100,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-119.62,50.15,TRUE
"2219",320817,"Quesnel Cone Group","Canada","Pyroclastic cone(s)",NA,NA,"Canada and Western USA","Canada",52.5,-121.17,1646,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-121.17,52.5,TRUE
"2220",321800,"Tumac Mountain","United States","Pyroclastic cone",NA,NA,"Canada and Western USA","USA (Washington)",46.713,-121.352,1932,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",55.7759742736816,-108.679473876953,10.5911617279053,-121.352,46.713,TRUE
"2221",321801,"Goat Rocks","United States","Stratovolcano",NA,NA,"Canada and Western USA","USA (Washington)",46.5,-121.4,2494,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",56.4358253479004,-109.695037841797,10.7262449264526,-121.4,46.5,TRUE
"2222",321802,"Marble Mountain","United States","Shield",NA,NA,"Canada and Western USA","USA (Washington)",46.109,-122.129,1255,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",33.8375625610352,-64.951057434082,13.5924615859985,-122.129,46.109,TRUE
"2223",321803,"Simcoe","United States","Volcanic field",NA,NA,"Canada and Western USA","USA (Washington)",46.1,-120.9,1775,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",62.0776290893555,-189.273086547852,6.64667749404907,-120.9,46.1,TRUE
"2224",322130,"Lava Mountain","United States","Volcanic field",NA,NA,"Canada and Western USA","USA (Oregon)",43.472,-120.754,1711,NA,"Rift zone / Continental crust (>25 km)","Pleistocene",66.4328765869141,-290.122161865234,4.33236217498779,-120.754,43.472,TRUE
"2225",322140,"Four Craters Lava Field","United States","Volcanic field",NA,NA,"Canada and Western USA","USA (Oregon)",43.361,-120.669,1501,NA,"Rift zone / Continental crust (>25 km)","Pleistocene",66.8972778320312,-307.6005859375,4.16084432601929,-120.669,43.361,TRUE
"2226",322800,"Boring Lava","United States","Volcanic field",NA,NA,"Canada and Western USA","USA (Oregon)",45.3,-122.5,1236,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",30.0589599609375,-46.5786170959473,358.133331298828,-122.5,45.3,TRUE
"2227",322801,"Defiance","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",45.649,-121.723,1512,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",45.883171081543,-100.07039642334,5.3953275680542,-121.723,45.649,TRUE
"2228",322802,"Lost Lake Butte","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",45.496,-121.796,1362,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",45.4174194335938,-94.8142013549805,3.80235838890076,-121.796,45.496,TRUE
"2229",322803,"Wilson","United States","Shield(s)",NA,NA,"Canada and Western USA","USA (Oregon)",45.066,-121.658,1707,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",55.2492218017578,-115.955635070801,10.2165060043335,-121.658,45.066,TRUE
"2230",322804,"Olallie Butte","United States","Shield(s)",NA,NA,"Canada and Western USA","USA (Oregon)",44.82,-121.75,2199,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",57.2319831848145,-110.352020263672,6.04989957809448,-121.75,44.82,TRUE
"2231",322805,"Three Fingered Jack","United States","Shield(s)",NA,NA,"Canada and Western USA","USA (Oregon)",44.48,-121.842,2390,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",56.0874176025391,-101.39143371582,1.32155990600586,-121.842,44.48,TRUE
"2232",322806,"Black Butte","United States","Stratovolcano",NA,NA,"Canada and Western USA","USA (Oregon)",44.4,-121.63,1962,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",61.405590057373,-130.08381652832,359.527130126953,-121.63,44.4,TRUE
"2233",322807,"Washington","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",44.332,-121.837,2376,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",55.6390151977539,-103.766906738281,0.658351123332977,-121.837,44.332,TRUE
"2234",322808,"Black Crater","United States","Shield(s)",NA,NA,"Canada and Western USA","USA (Oregon)",44.266,-121.749,2210,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",57.7133598327637,-113.848449707031,359.751373291016,-121.749,44.266,TRUE
"2235",322809,"Scott Mountain","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",44.241,-121.915,1864,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",51.8343162536621,-95.0632400512695,2.36675930023193,-121.915,44.241,TRUE
"2236",322810,"Tumalo","United States","Lava dome(s)",NA,NA,"Canada and Western USA","USA (Oregon)",44.099,-121.541,1955,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",62.6347808837891,-143.77018737793,359.315704345703,-121.541,44.099,TRUE
"2237",322811,"Broken Top","United States","Stratovolcano",NA,NA,"Canada and Western USA","USA (Oregon)",44.08,-121.7,2797,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",57.9482498168945,-120.226455688477,0.83532440662384,-121.7,44.08,TRUE
"2238",322812,"Williamson Mountain","United States","Shield(s)",NA,NA,"Canada and Western USA","USA (Oregon)",43.924,-121.825,1921,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",52.4518089294434,-106.22501373291,4.99597883224487,-121.825,43.924,TRUE
"2239",322813,"Irish Mountain","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",43.851,-121.975,2101,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",46.8788261413574,-93.0992431640625,7.59047794342041,-121.975,43.851,TRUE
"2240",322814,"Taylor Butte","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",43.805,-122.018,1775,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",45.6979026794434,-91.1416015625,8.42586898803711,-122.018,43.805,TRUE
"2241",322815,"Cultus Mountain","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",43.819,-121.871,2060,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",51.0526733398438,-104.296371459961,6.68060731887817,-121.871,43.819,TRUE
"2242",322816,"Wuksi Butte-Twin Lakes","United States","Volcanic field",NA,NA,"Canada and Western USA","USA (Oregon)",43.77,-121.77,1590,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",54.7455444335938,-115.685668945312,6.38826417922974,-121.77,43.77,TRUE
"2243",322817,"Cupit Mary Mountain","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",43.731,-122.11,1879,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",42.501953125,-84.624641418457,10.0432834625244,-122.11,43.731,TRUE
"2244",322818,"Fuji Mountain","United States","Shield(s)",NA,NA,"Canada and Western USA","USA (Oregon)",43.659,-122.103,2177,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",43.0223350524902,-87.0375518798828,10.4127855300903,-122.103,43.659,TRUE
"2245",322819,"Maiden Peak","United States","Shield(s)",NA,NA,"Canada and Western USA","USA (Oregon)",43.627,-121.965,2383,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",47.5259132385254,-98.3500671386719,9.17701148986816,-121.965,43.627,TRUE
"2246",322820,"Red Top Mountain","United States","Shield(s)",NA,NA,"Canada and Western USA","USA (Oregon)",43.51,-122.03,2118,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",45.1821250915527,-95.1451873779297,10.6924982070923,-122.03,43.51,TRUE
"2247",322821,"Cowhorn Mountain","United States","Shield(s)",NA,NA,"Canada and Western USA","USA (Oregon)",43.4,-122.054,2336,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",44.3296508789062,-96.3018035888672,11.6573972702026,-122.054,43.4,TRUE
"2248",322822,"Cappy Mountain","United States","Stratovolcano",NA,NA,"Canada and Western USA","USA (Oregon)",43.31,-121.979,2253,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",46.5498046875,-103.512153625488,10.5194435119629,-121.979,43.31,TRUE
"2249",322823,"China Hat-East Butte","United States","Lava dome(s)",NA,NA,"Canada and Western USA","USA (Oregon)",43.681,-121.034,2004,NA,"Rift zone / Continental crust (>25 km)","Pleistocene",66.3299407958984,-234.509063720703,3.49826121330261,-121.034,43.681,TRUE
"2250",322824,"Quartz Mountain","United States","Lava dome",NA,NA,"Canada and Western USA","USA (Oregon)",43.629,-120.899,1885,NA,"Rift zone / Continental crust (>25 km)","Pleistocene",66.2383422851562,-259.666107177734,3.6378448009491,-120.899,43.629,TRUE
"2251",322825,"Fort Rock Volcanic Field","United States","Maar(s)",NA,NA,"Canada and Western USA","USA (Oregon)",43.392,-121.142,1712,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",65.6668701171875,-218.991287231445,4.57536172866821,-121.142,43.392,TRUE
"2252",322826,"Diamond Peak","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",43.521,-122.148,2665,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",41.4095230102539,-86.4572372436523,12.5735549926758,-122.148,43.521,TRUE
"2253",322827,"Thielsen","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",43.153,-122.065,2799,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",41.8918685913086,-100.663558959961,12.6121520996094,-122.065,43.153,TRUE
"2254",322828,"Bailey","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",43.155,-122.219,2551,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",36.8349990844727,-91.1092224121094,18.2118701934814,-122.219,43.155,TRUE
"2255",322829,"Goose Nest","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",42.788,-122.154,2213,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",32.2378196716309,-102.306541442871,10.8492441177368,-122.154,42.788,TRUE
"2256",322830,"Big Bunchgrass","United States","Pyroclastic cone",NA,NA,"Canada and Western USA","USA (Oregon)",42.703,-122.194,2024,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",28.485179901123,-100.99951171875,10.7097148895264,-122.194,42.703,TRUE
"2257",322831,"Imagination Peak","United States","Pyroclastic cone",NA,NA,"Canada and Western USA","USA (Oregon)",42.552,-122.201,1986,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",25.5195369720459,-102.187377929688,5.18219518661499,-122.201,42.552,TRUE
"2258",322832,"Sprague River Valley","United States","Shield(s)",NA,NA,"Canada and Western USA","USA (Oregon)",42.5,-121.5,1300,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",60.8294830322266,-163.85969543457,354.990600585938,-121.5,42.5,TRUE
"2259",322833,"Pelican Butte","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",42.52,-122.13,2449,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",28.0290946960449,-105.035911560059,81.5558624267578,-122.13,42.52,TRUE
"2260",322834,"McLoughlin","United States","Stratovolcano",NA,NA,"Canada and Western USA","USA (Oregon)",42.445,-122.315,2894,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",21.2008590698242,-98.6032485961914,5.12777662277222,-122.315,42.445,TRUE
"2261",322835,"Brown Mountain","United States","Shield",NA,NA,"Canada and Western USA","USA (Oregon)",42.365,-122.27,2228,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",20.8474636077881,-100.314224243164,160.179260253906,-122.27,42.365,TRUE
"2262",322836,"Silver Creek","United States","Volcanic field",NA,NA,"Canada and Western USA","USA (Oregon)",43.4,-119.5,1375,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-119.5,43.4,TRUE
"2263",322837,"Saddle Butte","United States","Volcanic field",NA,NA,"Canada and Western USA","USA (Oregon)",43,-117.8,1700,NA,"Rift zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-117.8,43,TRUE
"2264",322838,"Lava Butte","United States","Shield(s)",NA,NA,"Canada and Western USA","USA (Oregon)",43.001,-117.422,1447,NA,"Rift zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-117.422,43.001,TRUE
