"","volcano.number","volcano.name","country","primary.volcano.type","activity.evidence","last.known.eruption","region","subregion","lat","long","elevation..m.","dominant.rock.type","tectonic.setting","file","slab.dip","slab.depth","slab.strike","mx","my","optional"
"1038",341082,"Iztaccihuatl","Mexico","Stratovolcano","Evidence Credible","Unknown","México and Central America","Mexico",19.179,-98.642,5230,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",59.9931831359863,-127.059173583984,292.251098632812,-98.642,19.179,TRUE
"1039",341090,"Popocatepetl","Mexico","Stratovolcano(es)","Eruption Observed","2019 CE","México and Central America","Mexico",19.023,-98.622,5393,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",55.4845504760742,-101.939208984375,293.105255126953,-98.622,19.023,TRUE
"1040",341091,"Malinche, La","Mexico","Stratovolcano","Eruption Dated","1170 BCE","México and Central America","Mexico",19.231,-98.032,4461,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",64.591423034668,-183.306884765625,291.57861328125,-98.032,19.231,TRUE
"1041",341092,"Serdan-Oriental","Mexico","Tuff cone(s)","Evidence Credible","Unknown","México and Central America","Mexico",19.27,-97.47,3485,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",69.109992980957,-239.736892700195,286.892211914062,-97.47,19.27,TRUE
"1042",341093,"Humeros, Los","Mexico","Caldera(s)","Eruption Dated","4470 BCE","México and Central America","Mexico",19.68,-97.45,3150,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",70.1419219970703,-364.963409423828,292.573425292969,-97.45,19.68,TRUE
"1043",341094,"Atlixcos, Los","Mexico","Shield","Evidence Credible","Unknown","México and Central America","Mexico",19.809,-96.526,800,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-96.526,19.809,TRUE
"1044",341095,"Naolinco Volcanic Field","Mexico","Pyroclastic cone(s)","Eruption Dated","1200 BCE","México and Central America","Mexico",19.67,-96.75,2000,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-96.75,19.67,TRUE
"1045",341096,"Cofre de Perote","Mexico","Shield(s)","Eruption Dated","1150 CE","México and Central America","Mexico",19.492,-97.15,4282,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",71.5754699707031,-333.424011230469,279.433410644531,-97.15,19.492,TRUE
"1046",341097,"Gloria, La","Mexico","Volcanic field","Evidence Credible","Unknown","México and Central America","Mexico",19.33,-97.25,3500,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",70.4289398193359,-274.567413330078,281.181121826172,-97.25,19.33,TRUE
"1047",341098,"Cumbres,  Las","Mexico","Stratovolcano","Eruption Dated","3920 BCE","México and Central America","Mexico",19.15,-97.27,3940,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",67.1533889770508,-221.370651245117,282.542541503906,-97.27,19.15,TRUE
"1048",341100,"Orizaba, Pico de","Mexico","Stratovolcano","Eruption Observed","1846 CE","México and Central America","Mexico",19.03,-97.27,5564,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",63.9942588806152,-193.577651977539,284.507293701172,-97.27,19.03,TRUE
"1049",341110,"San Martin","Mexico","Shield","Eruption Observed","1796 CE","México and Central America","Mexico",18.57,-95.2,1650,"Trachybasalt / Tephrite Basanite","Subduction zone / Continental crust (>25 km)","Holocene",34.1250801086426,-200.818740844727,300.088775634766,-95.2,18.57,TRUE
"1050",341120,"Chichon, El","Mexico","Lava dome(s)","Eruption Observed","1982 CE","México and Central America","Mexico",17.36,-93.228,1150,"Trachyandesite / Basaltic Trachyandesite","Subduction zone / Continental crust (>25 km)","Holocene",52.6491851806641,-190.513137817383,319.171447753906,-93.228,17.36,TRUE
"1051",341130,"Tacana","Mexico-Guatemala","Stratovolcano","Eruption Observed","1986 CE","México and Central America","Mexico",15.132,-92.109,4064,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",41.4397010803223,-85.1483383178711,308.829650878906,-92.109,15.132,TRUE
"1052",342020,"Tajumulco","Guatemala","Stratovolcano","Evidence Credible","Unknown","México and Central America","Guatemala",15.043,-91.903,4203,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",45.1933097839355,-91.542350769043,306.361175537109,-91.903,15.043,TRUE
"1053",342030,"Santa Maria","Guatemala","Stratovolcano","Eruption Observed","2019 CE","México and Central America","Guatemala",14.757,-91.552,3745,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",44.4064750671387,-84.5186462402344,301.105987548828,-91.552,14.757,TRUE
"1054",342040,"Almolonga","Guatemala","Stratovolcano","Eruption Observed","1818 CE","México and Central America","Guatemala",14.797,-91.519,3173,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",47.3224143981934,-91.3577346801758,301.522491455078,-91.519,14.797,TRUE
"1055",342060,"Atitlan","Guatemala","Stratovolcano(es)","Eruption Observed","1853 CE","México and Central America","Guatemala",14.583,-91.186,3535,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",46.8183135986328,-88.1558303833008,298.23876953125,-91.186,14.583,TRUE
"1056",342070,"Toliman","Guatemala","Stratovolcano(es)","Evidence Credible","Unknown","México and Central America","Guatemala",14.612,-91.189,3158,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",48.3505325317383,-91.7304000854492,298.498352050781,-91.189,14.612,TRUE
"1057",342080,"Acatenango","Guatemala","Stratovolcano(es)","Eruption Observed","1972 CE","México and Central America","Guatemala",14.501,-90.876,3976,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",50.4978866577148,-95.1410522460938,295.067779541016,-90.876,14.501,TRUE
"1058",342090,"Fuego","Guatemala","Stratovolcano(es)","Eruption Observed","2019 CE","México and Central America","Guatemala",14.473,-90.88,3763,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",48.8412780761719,-91.2326583862305,294.770629882812,-90.88,14.473,TRUE
"1059",342100,"Agua","Guatemala","Stratovolcano","Evidence Credible","Unknown","México and Central America","Guatemala",14.465,-90.743,3760,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",52.081657409668,-98.440559387207,294.261657714844,-90.743,14.465,TRUE
"1060",342110,"Pacaya","Guatemala","Complex","Eruption Observed","2019 CE","México and Central America","Guatemala",14.382,-90.601,2569,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",51.5159072875977,-96.0533447265625,294.042053222656,-90.601,14.382,TRUE
"1061",342111,"Cuilapa-Barbarena","Guatemala","Volcanic field","Evidence Credible","Unknown","México and Central America","Guatemala",14.33,-90.4,1454,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",53.5191383361816,-101.038505554199,294.620819091797,-90.4,14.33,TRUE
"1062",342120,"Tecuamburro","Guatemala","Stratovolcano","Eruption Dated","960 BCE","México and Central America","Guatemala",14.156,-90.407,1845,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",44.0368499755859,-79.568977355957,294.289001464844,-90.407,14.156,TRUE
"1063",342121,"Jumaytepeque","Guatemala","Stratovolcano","Evidence Uncertain","Unknown","México and Central America","Guatemala",14.34,-90.271,1802,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",56.0560760498047,-109.59774017334,294.829895019531,-90.271,14.34,TRUE
"1064",342130,"Moyuta","Guatemala","Stratovolcano","Evidence Credible","Unknown","México and Central America","Guatemala",14.03,-90.1,1662,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",45.6213569641113,-81.2543792724609,294.863189697266,-90.1,14.03,TRUE
"1065",342140,"Flores","Guatemala","Volcanic field","Evidence Credible","Unknown","México and Central America","Guatemala",14.308,-89.992,1600,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",59.0154838562012,-123.34351348877,295.120971679688,-89.992,14.308,TRUE
"1066",342141,"Tahual","Guatemala","Stratovolcano","Evidence Credible","Unknown","México and Central America","Guatemala",14.43,-89.9,1716,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",63.4051742553711,-156.451080322266,295.070587158203,-89.9,14.43,TRUE
"1067",342150,"Santiago, Cerro","Guatemala","Volcanic field","Evidence Credible","Unknown","México and Central America","Guatemala",14.33,-89.87,1192,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",61.5266799926758,-140.058807373047,295.375854492188,-89.87,14.33,TRUE
"1068",342160,"Suchitan","Guatemala","Stratovolcano(es)","Evidence Credible","Unknown","México and Central America","Guatemala",14.4,-89.78,2042,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",63.7588768005371,-160.460464477539,295.458770751953,-89.78,14.4,TRUE
"1069",342170,"Chingo","Guatemala-El Salvador","Stratovolcano","Evidence Credible","Unknown","México and Central America","Guatemala",14.12,-89.73,1775,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",56.956184387207,-113.919654846191,296.308563232422,-89.73,14.12,TRUE
"1070",342180,"Ixtepeque","Guatemala","Lava dome(s)","Evidence Credible","Unknown","México and Central America","Guatemala",14.42,-89.68,1292,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",64.7908477783203,-173.634613037109,295.614715576172,-89.68,14.42,TRUE
"1071",342190,"Ipala","Guatemala","Stratovolcano","Evidence Credible","Unknown","México and Central America","Guatemala",14.55,-89.63,1650,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",66.8737945556641,-208.725448608398,295.329345703125,-89.63,14.55,TRUE
"1072",342200,"Chiquimula Volcanic Field","Guatemala","Pyroclastic cone(s)","Evidence Credible","Unknown","México and Central America","Guatemala",14.83,-89.55,1192,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",69.0777359008789,-289.773406982422,294.787994384766,-89.55,14.83,TRUE
"1073",342210,"Quezaltepeque","Guatemala","Volcanic field","Evidence Credible","Unknown","México and Central America","Guatemala",14.57,-89.45,1200,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",67.5885314941406,-232.719284057617,294.508575439453,-89.45,14.57,TRUE
"1074",343001,"San Diego","El Salvador-Guatemala","Volcanic field","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",14.27,-89.48,781,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",63.5282669067383,-161.930145263672,295.765594482422,-89.48,14.27,TRUE
"1075",343002,"Singuil, Cerro","El Salvador","Pyroclastic cone(s)","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",14.054,-89.631,926,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",56.2382507324219,-111.106307983398,296.693359375,-89.631,14.054,TRUE
"1076",343010,"Apaneca Range","El Salvador","Stratovolcano(es)","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",13.891,-89.786,2036,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",45.8645057678223,-81.1073455810547,296.779418945312,-89.786,13.891,TRUE
"1077",343020,"Santa Ana","El Salvador","Stratovolcano","Eruption Observed","2005 CE","México and Central America","El Salvador and Honduras",13.853,-89.63,2381,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",47.8159027099609,-85.3884201049805,297.100494384766,-89.63,13.853,TRUE
"1078",343030,"Izalco","El Salvador","Stratovolcano","Eruption Observed","1966 CE","México and Central America","El Salvador and Honduras",13.813,-89.633,1950,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",46.1846618652344,-81.900764465332,297.109161376953,-89.633,13.813,TRUE
"1079",343041,"Coatepeque Caldera","El Salvador","Caldera","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",13.87,-89.55,746,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",50.4307022094727,-92.0717086791992,296.953338623047,-89.55,13.87,TRUE
"1080",343050,"San Salvador","El Salvador","Stratovolcano","Eruption Observed","1917 CE","México and Central America","El Salvador and Honduras",13.734,-89.294,1893,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",50.0930824279785,-90.586296081543,295.986206054688,-89.294,13.734,TRUE
"1081",343051,"Cinotepeque, Cerro","El Salvador","Volcanic field","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",14.02,-89.25,665,"No Data (checked)","Subduction zone / Continental crust (>25 km)","Holocene",59.9097709655762,-135.626480102539,295.996032714844,-89.25,14.02,TRUE
"1082",343052,"Guazapa","El Salvador","Stratovolcano","Evidence Uncertain","Unknown","México and Central America","El Salvador and Honduras",13.9,-89.12,1438,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",58.510425567627,-126.793823242188,296.706726074219,-89.12,13.9,TRUE
"1083",343060,"Ilopango","El Salvador","Caldera","Eruption Observed","1880 CE","México and Central America","El Salvador and Honduras",13.672,-89.053,450,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",53.0130043029785,-97.1179580688477,296.001312255859,-89.053,13.672,TRUE
"1084",343070,"San Vicente","El Salvador","Stratovolcano","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",13.595,-88.837,2182,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",54.8608245849609,-101.693389892578,294.515472412109,-88.837,13.595,TRUE
"1085",343071,"Apastepeque Field","El Salvador","Volcanic field","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",13.72,-88.77,700,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",58.9031372070312,-124.638832092285,295.208221435547,-88.77,13.72,TRUE
"1086",343072,"Taburete","El Salvador","Stratovolcano","Evidence Uncertain","Unknown","México and Central America","El Salvador and Honduras",13.435,-88.532,1172,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",53.5112457275391,-95.9885330200195,293.465454101562,-88.532,13.435,TRUE
"1087",343080,"Tecapa","El Salvador","Stratovolcano","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",13.494,-88.502,1593,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",56.8749961853027,-107.801109313965,293.649322509766,-88.502,13.494,TRUE
"1088",343081,"Usulutan","El Salvador","Stratovolcano","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",13.419,-88.471,1449,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",54.0889434814453,-97.6391830444336,294.132263183594,-88.471,13.419,TRUE
"1089",343082,"Tigre, El","El Salvador","Stratovolcano","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",13.47,-88.43,1640,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",56.7897148132324,-107.178695678711,294.388061523438,-88.43,13.47,TRUE
"1090",343090,"Chinameca","El Salvador","Stratovolcano","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",13.478,-88.33,1300,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",59.1054916381836,-117.177337646484,295.543212890625,-88.33,13.478,TRUE
"1091",343100,"San Miguel","El Salvador","Stratovolcano","Eruption Observed","2018 CE","México and Central America","El Salvador and Honduras",13.434,-88.269,2130,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",58.5877494812012,-114.117752075195,296.354187011719,-88.269,13.434,TRUE
"1092",343101,"Aramuaca, Laguna","El Salvador","Maar","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",13.428,-88.105,181,"No Data (checked)","Subduction zone / Continental crust (>25 km)","Holocene",61.057201385498,-128.237289428711,297.428833007812,-88.105,13.428,TRUE
"1093",343130,"Tigre, Isla el","Honduras","Stratovolcano","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",13.272,-87.641,783,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",61.9205780029297,-144.128662109375,302.797393798828,-87.641,13.272,TRUE
"1094",343140,"Zacate Grande, Isla","Honduras","Stratovolcano","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",13.33,-87.63,640,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",62.7767601013184,-156.083374023438,302.158721923828,-87.63,13.33,TRUE
"1095",343150,"Yojoa, Lake","Honduras","Volcanic field","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",14.98,-87.98,1090,"Trachybasalt / Tephrite Basanite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-87.98,14.98,TRUE
"1096",343160,"Utila Island","Honduras","Pyroclastic cone(s)","Evidence Credible","Unknown","México and Central America","El Salvador and Honduras",16.12,-86.882,74,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-86.882,16.12,TRUE
"1097",344010,"Cosiguina","Nicaragua","Stratovolcano","Eruption Observed","1859 CE","México and Central America","Nicaragua",12.98,-87.57,872,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",56.4003105163574,-106.433670043945,304.878875732422,-87.57,12.98,TRUE
"1098",344020,"San Cristobal","Nicaragua","Stratovolcano","Eruption Observed","2019 CE","México and Central America","Nicaragua",12.702,-87.004,1745,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",64.0995559692383,-127.841285705566,310.071838378906,-87.004,12.702,TRUE
"1099",344040,"Telica","Nicaragua","Stratovolcano(es)","Eruption Observed","2018 CE","México and Central America","Nicaragua",12.606,-86.84,1036,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",66.3689651489258,-135.538024902344,312.159210205078,-86.84,12.606,TRUE
"1100",344060,"Rota","Nicaragua","Stratovolcano","Evidence Credible","Unknown","México and Central America","Nicaragua",12.55,-86.75,832,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",67.50341796875,-140.213790893555,312.94091796875,-86.75,12.55,TRUE
"1101",344070,"Negro, Cerro","Nicaragua","Pyroclastic cone(s)","Eruption Observed","1999 CE","México and Central America","Nicaragua",12.506,-86.702,728,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",67.6744079589844,-139.326965332031,313.070739746094,-86.702,12.506,TRUE
"1102",344080,"Pilas, Las","Nicaragua","Complex","Eruption Observed","1954 CE","México and Central America","Nicaragua",12.495,-86.688,1088,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",68.0983963012695,-142.447998046875,313.187805175781,-86.688,12.495,TRUE
"1103",344090,"Momotombo","Nicaragua","Stratovolcano","Eruption Observed","2016 CE","México and Central America","Nicaragua",12.423,-86.539,1270,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",69.8121490478516,-153.967102050781,313.012878417969,-86.539,12.423,TRUE
"1104",344091,"Apoyeque","Nicaragua","Pyroclastic shield","Eruption Dated","50 BCE","México and Central America","Nicaragua",12.242,-86.342,518,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",69.9001922607422,-152.975051879883,311.694427490234,-86.342,12.242,TRUE
"1105",344092,"Nejapa-Miraflores","Nicaragua","Fissure vent(s)","Eruption Dated","1060 CE","México and Central America","Nicaragua",12.12,-86.32,360,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",66.9047698974609,-131.086807250977,311.756042480469,-86.32,12.12,TRUE
"1106",344100,"Masaya","Nicaragua","Caldera","Eruption Observed","2019 CE","México and Central America","Nicaragua",11.984,-86.161,635,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",66.7724838256836,-130.980499267578,312.803405761719,-86.161,11.984,TRUE
"1107",344101,"Granada","Nicaragua","Fissure vent(s)","Evidence Credible","Unknown","México and Central America","Nicaragua",11.92,-85.98,300,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",69.6666412353516,-152.074493408203,314.360290527344,-85.98,11.92,TRUE
"1108",344110,"Mombacho","Nicaragua","Stratovolcano","Unrest / Holocene","Unknown","México and Central America","Nicaragua",11.826,-85.968,1344,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",67.7945251464844,-138.357467651367,314.927917480469,-85.968,11.826,TRUE
"1109",344111,"Zapatera","Nicaragua","Shield","Evidence Credible","Unknown","México and Central America","Nicaragua",11.73,-85.82,629,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",68.7140731811523,-147.690338134766,314.822967529297,-85.82,11.73,TRUE
"1110",344120,"Concepcion","Nicaragua","Stratovolcano","Eruption Observed","2011 CE","México and Central America","Nicaragua",11.538,-85.622,1700,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",66.9401321411133,-144.958221435547,311.858673095703,-85.622,11.538,TRUE
"1111",344131,"Esteli","Nicaragua","Fissure vent(s)","Evidence Uncertain","Unknown","México and Central America","Nicaragua",13.17,-86.4,899,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-86.4,13.17,TRUE
"1112",344132,"Ciguatepe, Cerro el","Nicaragua","Stratovolcano","Evidence Uncertain","Unknown","México and Central America","Nicaragua",12.53,-86.142,603,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-86.142,12.53,TRUE
"1113",344133,"Lajas, Las","Nicaragua","Shield","Evidence Uncertain","Unknown","México and Central America","Nicaragua",12.3,-85.73,926,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,-85.73,12.3,TRUE
"1114",344140,"Azul, Volcan","Nicaragua","Pyroclastic cone(s)","Evidence Credible","Unknown","México and Central America","Nicaragua",12.53,-83.87,201,"Trachybasalt / Tephrite Basanite","Subduction zone / Intermediate crust (15-25 km)","Holocene",NA,NA,NA,-83.87,12.53,TRUE
